estado_match,tipo_asociacion,codigo_project,descripcion_project,project_id,outline_level,outline_number,parent_task_name,parent_codigo_project,ancestor_codes_project,ancestor_names_project,project_path,element_id_revit,unique_id_revit,category,family,type,name,btz_numero_activo,btz_path_actual,parametro_match,contenedor_sugerido_element_id,contenedor_sugerido_unique_id,contenedor_sugerido_path,contenedor_sugerido_nivel,slots_libres_contenedor,requiere_split_por_slots,puntaje_contenedor,segundo_puntaje_contenedor,diferencia_puntaje,criterio_contenedor,candidatos_contenedor,ancestro_project_usado,observacion,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,btz_description_31,btz_description_32,btz_description_33,btz_description_34,btz_description_35,btz_description_36,btz_description_37,btz_description_38,btz_description_39,btz_description_40,btz_description_41,btz_description_42,btz_description_43,btz_description_44,btz_description_45,btz_description_46,btz_description_47,btz_description_48,btz_description_49,btz_description_50,btz_description_51,btz_description_52,btz_description_53,btz_description_54,btz_description_55,btz_description_56,btz_description_57,btz_description_58,btz_description_59,btz_description_60,btz_description_61,btz_description_62,btz_description_63,btz_description_64,btz_description_65,btz_description_66,btz_description_67,btz_description_68,btz_description_69,btz_description_70,btz_description_71,btz_description_72,btz_description_73,btz_description_74,btz_description_75,btz_description_76,btz_description_77,btz_description_78,btz_description_79,btz_description_80,motivo_revision
contenedor_duplicado,contenedor,P10-RPS-LGC-EN,"REPUESTOS DE P10 EN REPARACION, ACTIVOS MOVILES",896,3,896,P10-RPS-LGC-REPUESTOS,P10-RPS-LGC-REPUESTOS,P10-RPS-LGC-REPUESTOS,P10 > P10-RPS-LGC-REPUESTOS,P10 > P10-RPS-LGC-REPUESTOS > P10-RPS-LGC-EN REPARACION,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-CHD-LCH01 > P10-PRP-CHD-LCH02 > P10-PRP-CHD-LCH03 > P10-PRP-CHD-LCH04 > P10-PRP-LMN-LF01 > P10-PRP-ALM-ALF01 > P10-PRP-CHD-LFBH01 > P10-PRP-LMN-L01 > P10-PRP-ALM-AL01 > P10-PRP-LMN-L02 > P10-PRP-ALM-AL02 > P10-PRP-LMN-L03 > P10-PRP-ALM-AL03 > P10-PRP-LMN-L04 > P10-PRP-ALM-AL04 > P10-PRP-LMN-L05 > P10-PRP-ALM-AL05 > P10-PRP-LMN-L06 > P10-PRP-ALM-AL06 > P10-PRP-LMN-L07 > P10-PRP-ALM-AL07 > P10-PRP-LMN-L08 > P10-PRP-ALM-AL08 > P10-PRP-LMN-L09 > P10-PRP-ALM-AL09 > P10-PRP-LMN-L10 > P10-PRP-ALM-AL10 > P10-PRP-LMN-L11 > P10-PRP-ALM-AL11 > P10-PRP-LMN-L12 > P10-PRP-ALM-AL12 > P10-PRP-LMN-L13 > P10-PRP-ALM-AL13 > P10-PRP-LMN-L14 > P10-PRP-ALM-AL14 > P10-PRP-LMN-L15 > P10-PRP-ALM-AL15 > P10-PRP-LMN-L16 > P10-PRP-ALM-AL16 > P10-PRP-LMN-L17 > P10-PRP-ALM-AL17 > P10-PRP-LMN-L18 > P10-PRP-ALM-AL18 > P10-PRP-LMN-L19 > P10-PRP-ALM-AL19 > P10-PRP-LMN-L20 > P10-PRP-ALM-AL20 > P10-PRP-LMN-L21 > P10-PRP-ALM-AL21 > P10-PRP-LMN-L22 > P10-PRP-ALM-AL22 > P10-PRP-RCT-REC01 > P10-PRP-RCT-REC02 > P10-PRP-VNT-VE10 > P10-PRP-CCL-CVE10 > P10-PRP-RSC-SF12 > P10-PRP-VLV-VR10 > P10-PRP-VNT-VE11 > P10-PRP-CCL-CVE11 > P10-PRP-RSC-SF13 > P10-PRP-VLV-VR11,contenedor_scoring,281343,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044aff,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-CHD-LCH01 > P10-PRP-CHD-LCH02 > P10-PRP-CHD-LCH03 > P10-PRP-CHD-LCH04 > P10-PRP-LMN-LF01 > P10-PRP-ALM-ALF01 > P10-PRP-CHD-LFBH01 > P10-PRP-LMN-L01 > P10-PRP-ALM-AL01 > P10-PRP-LMN-L02 > P10-PRP-ALM-AL02 > P10-PRP-LMN-L03 > P10-PRP-ALM-AL03 > P10-PRP-LMN-L04 > P10-PRP-ALM-AL04 > P10-PRP-LMN-L05 > P10-PRP-ALM-AL05 > P10-PRP-LMN-L06 > P10-PRP-ALM-AL06 > P10-PRP-LMN-L07 > P10-PRP-ALM-AL07 > P10-PRP-LMN-L08 > P10-PRP-ALM-AL08 > P10-PRP-LMN-L09 > P10-PRP-ALM-AL09 > P10-PRP-LMN-L10 > P10-PRP-ALM-AL10 > P10-PRP-LMN-L11 > P10-PRP-ALM-AL11 > P10-PRP-LMN-L12 > P10-PRP-ALM-AL12 > P10-PRP-LMN-L13 > P10-PRP-ALM-AL13 > P10-PRP-LMN-L14 > P10-PRP-ALM-AL14 > P10-PRP-LMN-L15 > P10-PRP-ALM-AL15 > P10-PRP-LMN-L16 > P10-PRP-ALM-AL16 > P10-PRP-LMN-L17 > P10-PRP-ALM-AL17 > P10-PRP-LMN-L18 > P10-PRP-ALM-AL18 > P10-PRP-LMN-L19 > P10-PRP-ALM-AL19 > P10-PRP-LMN-L20 > P10-PRP-ALM-AL20 > P10-PRP-LMN-L21 > P10-PRP-ALM-AL21 > P10-PRP-LMN-L22 > P10-PRP-ALM-AL22 > P10-PRP-RCT-REC01 > P10-PRP-RCT-REC02 > P10-PRP-VNT-VE10 > P10-PRP-CCL-CVE10 > P10-PRP-RSC-SF12 > P10-PRP-VLV-VR10 > P10-PRP-VNT-VE11 > P10-PRP-CCL-CVE11 > P10-PRP-RSC-SF13 > P10-PRP-VLV-VR11,64,16,NO,70,70,0,+60 equivalencia tipo LGC; +20 contiene P10; +20 bloques en path; -30 otro sector (PRP),281343:70:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-CHD-LCH01 > P10-PRP-CHD-LCH02 > P10-PRP-CHD-LCH03 > P10-PRP-CHD-LCH04 > P10-PRP-LMN-LF01 > P10-PRP-ALM-ALF01 > P10-PRP-CHD-LFBH01 > P10-PRP-LMN-L01 > P10-PRP-ALM-AL01 > P10-PRP-LMN-L02 > P10-PRP-ALM-AL02 > P10-PRP-LMN-L03 > P10-PRP-ALM-AL03 > P10-PRP-LMN-L04 > P10-PRP-ALM-AL04 > P10-PRP-LMN-L05 > P10-PRP-ALM-AL05 > P10-PRP-LMN-L06 > P10-PRP-ALM-AL06 > P10-PRP-LMN-L07 > P10-PRP-ALM-AL07 > P10-PRP-LMN-L08 > P10-PRP-ALM-AL08 > P10-PRP-LMN-L09 > P10-PRP-ALM-AL09 > P10-PRP-LMN-L10 > P10-PRP-ALM-AL10 > P10-PRP-LMN-L11 > P10-PRP-ALM-AL11 > P10-PRP-LMN-L12 > P10-PRP-ALM-AL12 > P10-PRP-LMN-L13 > P10-PRP-ALM-AL13 > P10-PRP-LMN-L14 > P10-PRP-ALM-AL14 > P10-PRP-LMN-L15 > P10-PRP-ALM-AL15 > P10-PRP-LMN-L16 > P10-PRP-ALM-AL16 > P10-PRP-LMN-L17 > P10-PRP-ALM-AL17 > P10-PRP-LMN-L18 > P10-PRP-ALM-AL18 > P10-PRP-LMN-L19 > P10-PRP-ALM-AL19 > P10-PRP-LMN-L20 > P10-PRP-ALM-AL20 > P10-PRP-LMN-L21 > P10-PRP-ALM-AL21 > P10-PRP-LMN-L22 > P10-PRP-ALM-AL22 > P10-PRP-RCT-REC01 > P10-PRP-RCT-REC02 > P10-PRP-VNT-VE10 > P10-PRP-CCL-CVE10 > P10-PRP-RSC-SF12 > P10-PRP-VLV-VR10 > P10-PRP-VNT-VE11 > P10-PRP-CCL-CVE11 > P10-PRP-RSC-SF13 > P10-PRP-VLV-VR11 || 281220:70:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-EXPANDIDO > P10-PRP-ENF-EE01 > P10-PRP-VLV-VREE1 > P10-PRP-VNT-VE21 > P10-PRP-VNT-VE22 > P10-PRP-VNT-VE23 > P10-PRP-VNT-VE24 > P10-PRP-VNT-VE25 > P10-PRP-VNT-VE26 > P10-PRP-VNT-VTEE01 > P10-PRP-ENF-EE02 > P10-PRP-VLV-VREE2 > P10-PRP-VNT-VE15 > P10-PRP-VNT-VE16 > P10-PRP-VNT-VE17 > P10-PRP-VNT-VE18 > P10-PRP-VNT-VE19 > P10-PRP-VNT-VE20 > P10-PRP-VNT-VTEE02 > P10-PRP-EXP-E01 > P10-PRP-ALM-AE01 > P10-PRP-BMB-EBLI01 > P10-PRP-BMB-EBLE01 > P10-PRP-VNT-VRA01 > P10-PRP-EXP-E02 > P10-PRP-ALM-AE02 > P10-PRP-BMB-EBLI02 > P10-PRP-BMB-EBLE02 > P10-PRP-VNT-VRA02 > P10-PRP-EXP-E03 > P10-PRP-ALM-AE03 > P10-PRP-BMB-EBLI03 > P10-PRP-BMB-EBLE03 > P10-PRP-VNT-VRA03 > P10-PRP-EXP-E04 > P10-PRP-ALM-AE04 > P10-PRP-BMB-EBLI04 > P10-PRP-BMB-EBLE04 > P10-PRP-VNT-VRA04 > P10-PRP-EXP-E05 > P10-PRP-ALM-AE05 > P10-PRP-BMB-EBLI05 > P10-PRP-BMB-EBLE05 > P10-PRP-VNT-VRA05 > P10-PRP-EXP-E06 > P10-PRP-ALM-AE06 > P10-PRP-BMB-EBLI06 > P10-PRP-BMB-EBLE06 > P10-PRP-VNT-VRA06 > P10-PRP-RSC-SF10 || 369188:70:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-BEAN > P10-PRP-BHT-BH01 > P10-PRP-ART-BHART01 > P10-PRP-BSC-BHD01 > P10-PRP-VLV-BHA01 > P10-PRP-VLV-VSBH01 > P10-PRP-VLV-VGBH01N > P10-PRP-VLV-VGBH01S > P10-PRP-VNT-VE05 > P10-PRP-CCL-CVE05 > P10-PRP-VLV-VR05 > P10-PRP-BHT-BH02 > P10-PRP-ART-BHART02 > P10-PRP-BSC-BHD02 > P10-PRP-VLV-BHA02 > P10-PRP-VLV-VSBH02 > P10-PRP-VLV-VGBH02N > P10-PRP-VLV-VGBH02S > P10-PRP-VNT-VE06 > P10-PRP-CCL-CVE06 > P10-PRP-VLV-VR06 > P10-PRP-BHT-BH03 > P10-PRP-ART-BHART03 > P10-PRP-BSC-BHD03 > P10-PRP-VLV-BHA03 > P10-PRP-VLV-VSBH03 > P10-PRP-VLV-VGBH03N > P10-PRP-VLV-VGBH03S > P10-PRP-VNT-VE07 > P10-PRP-CCL-CVE07 > P10-PRP-VLV-VR07 > P10-PRP-BMB-BBH01 > P10-PRP-BMB-BBH02 > P10-PRP-SPR-SEPGOT || 227527:70:P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-CLD-CMB > P10-SRV-BMB-BO01 > P10-SRV-BMB-BO02 > P10-SRV-BMB-BO39 > P10-SRV-BMB-BO38 > P10-SRV-BMB-BO45 > P10-SRV-BMB-BO44 > P10-SRV-BMB-BO42 > P10-SRV-BMB-BO43 > P10-SRV-BMB-BO52 > P10-SRV-CLC-COLECTOR > P10-SRV-LGC-VALV > P10-SRV-VLV-CCV-001 > P10-SRV-VLV-PCV-001 > P10-SRV-VLV-SGR > P10-SRV-VLV-LCV-001 > P10-SRV-VLV-PCV-003 > P10-SRV-VLV-SOV-002 > P10-SRV-VLV-SOV-001 > P10-SRV-VLV-SOV-004 > P10-SRV-VLV-SOV-003 > P10-SRV-FLT-FG02 > P10-SRV-MGN-MAGNETROL > P10-SRV-SPL-SH01 > P10-SRV-SPL-SH02 > P10-SRV-SPL-SH03 > P10-SRV-SPL-SH04 > P10-SRV-TNQ-TKFLASH > P10-SRV-TNQ-TKRESERVA > P10-SRV-TNQ-TKDESAIREADOR > P10-SRV-VLV-LCV-002 > P10-SRV-VLV-PCV-004 > P10-SRV-VNT-VTF01 || 282997:70:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-LGC-DESGOMADO > P10-EXT-BMB-PSODA > P10-EXT-BMB-P435A > P10-EXT-CLT-HX445 > P10-EXT-DSG-C425 > P10-EXT-DSG-C430 > P10-EXT-DSG-C435 > P10-EXT-ENF-HX460 > P10-EXT-INT-HX440 > P10-EXT-BMB-P439 > P10-EXT-SCD-V450 > P10-EXT-BMB-P450 > P10-EXT-TNQ-V415 > P10-EXT-BMB-P415 > P10-EXT-TNQ-HX435 > P10-EXT-BMB-P435 > P10-EXT-TNQ-V495 > P10-EXT-BMB-P491 > P10-EXT-TNQ-V410 > P10-EXT-AGT-A420C > P10-EXT-BMB-P410 > P10-EXT-TNQ-V420 > P10-EXT-AGT-A420 > P10-EXT-VLV-VSA420 > P10-EXT-TNQ-V420B > P10-EXT-TNQ-TK492 > P10-EXT-BMB-P492 > P10-EXT-VLV-SOV430 > P10-EXT-VLV-SOV426 || 281069:70:P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-QUEBRADORES > P10-PRP-QBR-Q01 > P10-PRP-ALM-AQ01 > P10-PRP-QBR-Q02 > P10-PRP-ALM-AQ02 > P10-PRP-QBR-Q03 > P10-PRP-ALM-AQ03 > P10-PRP-QBR-Q04 > P10-PRP-ALM-AQ04 > P10-PRP-QBR-Q05 > P10-PRP-ALM-AQ05 > P10-PRP-QBR-Q06 > P10-PRP-ALM-AQ06 > P10-PRP-QBR-Q07 > P10-PRP-ALM-AQ07 > P10-PRP-QBR-Q08 > P10-PRP-ALM-AQ08 > P10-PRP-QBR-Q09 > P10-PRP-ALM-AQ09 > P10-PRP-QBR-Q10 > P10-PRP-ALM-AQ10 > P10-PRP-RSC-SF14 > P10-PRP-VLV-VR18 > P10-PRP-RSC-SF02 > P10-PRP-VNT-VE08 > P10-PRP-CCL-CVE08 > P10-PRP-VLV-VR08 || 282656:70:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-TST-DT250 > P10-EXT-CND-HX303 > P10-EXT-LGC-VLV > P10-EXT-VLV-PRV259 > P10-EXT-VLV-PRV258 > P10-EXT-VLV-PRV260 > P10-EXT-MND-M250A > P10-EXT-RDC-RDT250 > P10-EXT-BMB-P250 > P10-EXT-TNQ-V480 > P10-EXT-BMB-P490 > P10-EXT-BMB-P481 > P10-EXT-BMB-P482 > P10-EXT-TNQ-V262 > P10-EXT-TNQ-V475 > P10-EXT-VLV-SOV250 > P10-EXT-VLV-RV255A > P10-EXT-VLV-RV255B > P10-EXT-VLV-RV256A > P10-EXT-VLV-RV256B > P10-EXT-VLV-RV257A > P10-EXT-VLV-RV257B > P10-EXT-VLV-RV258A > P10-EXT-VLV-RV258B > P10-EXT-VLV-RV259 > P10-EXT-VLV-RV260 > P10-EXT-VLV-SOV252 || 282755:70:P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-HIDROCICLONES > P10-EXT-HDR-HCP01 > P10-EXT-HDR-HCP02 > P10-EXT-HDR-HCP03 > P10-EXT-HDR-HCS01E > P10-EXT-HDR-HCS01O > P10-EXT-HDR-HCS02E > P10-EXT-HDR-HCS02O > P10-EXT-HDR-HCS03E > P10-EXT-HDR-HCS03O > P10-EXT-HDR-HCS04E > P10-EXT-HDR-HCS04O > P10-EXT-HDR-HCS05E > P10-EXT-HDR-HCS05O > P10-EXT-HDR-HCS06E > P10-EXT-HDR-HCS06O > P10-EXT-HDR-HCS07E > P10-EXT-HDR-HCS07O > P10-EXT-HDR-HCS08E > P10-EXT-HDR-HCS08O > P10-EXT-HDR-HCS09E > P10-EXT-HDR-HCS09O > P10-EXT-HDR-HCS10E > P10-EXT-HDR-HCS10O || ... +56,,"Scoring ambiguo: mejor=70, segundo=70, diferencia=0.",P10,P10-PRP-LGC-PREPARACION,P10-PRP-LGC-LAMINADORES,P10-PRP-CHD-LCH01,P10-PRP-CHD-LCH02,P10-PRP-CHD-LCH03,P10-PRP-CHD-LCH04,P10-PRP-LMN-LF01,P10-PRP-ALM-ALF01,P10-PRP-CHD-LFBH01,P10-PRP-LMN-L01,P10-PRP-ALM-AL01,P10-PRP-LMN-L02,P10-PRP-ALM-AL02,P10-PRP-LMN-L03,P10-PRP-ALM-AL03,P10-PRP-LMN-L04,P10-PRP-ALM-AL04,P10-PRP-LMN-L05,P10-PRP-ALM-AL05,P10-PRP-LMN-L06,P10-PRP-ALM-AL06,P10-PRP-LMN-L07,P10-PRP-ALM-AL07,P10-PRP-LMN-L08,P10-PRP-ALM-AL08,P10-PRP-LMN-L09,P10-PRP-ALM-AL09,P10-PRP-LMN-L10,P10-PRP-ALM-AL10,P10-PRP-LMN-L11,P10-PRP-ALM-AL11,P10-PRP-LMN-L12,P10-PRP-ALM-AL12,P10-PRP-LMN-L13,P10-PRP-ALM-AL13,P10-PRP-LMN-L14,P10-PRP-ALM-AL14,P10-PRP-LMN-L15,P10-PRP-ALM-AL15,P10-PRP-LMN-L16,P10-PRP-ALM-AL16,P10-PRP-LMN-L17,P10-PRP-ALM-AL17,P10-PRP-LMN-L18,P10-PRP-ALM-AL18,P10-PRP-LMN-L19,P10-PRP-ALM-AL19,P10-PRP-LMN-L20,P10-PRP-ALM-AL20,P10-PRP-LMN-L21,P10-PRP-ALM-AL21,P10-PRP-LMN-L22,P10-PRP-ALM-AL22,P10-PRP-RCT-REC01,P10-PRP-RCT-REC02,P10-PRP-VNT-VE10,P10-PRP-CCL-CVE10,P10-PRP-RSC-SF12,P10-PRP-VLV-VR10,P10-PRP-VNT-VE11,P10-PRP-CCL-CVE11,P10-PRP-RSC-SF13,P10-PRP-VLV-VR11,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
duplicado,elemento_puntual,P10-SCT-SECTOR,SECTOR OBRADORES,897,2,897,P10,,,P10,P10 > P10-SCT-SECTOR OBRADORES,355813,746ca086-f561-435a-ba68-1305e58fcca1-00056de5,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,btz_description_03,,,,,,,,,,,,,13 elementos Revit contienen el código exacto.,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un elemento puntual posible
duplicado,elemento_puntual,P10-SCT-SECTOR,SECTOR OBRADORES,897,2,897,P10,,,P10,P10 > P10-SCT-SECTOR OBRADORES,356583,746ca086-f561-435a-ba68-1305e58fcca1-000570e7,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,btz_description_03,,,,,,,,,,,,,13 elementos Revit contienen el código exacto.,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un elemento puntual posible
duplicado,elemento_puntual,P10-SCT-SECTOR,SECTOR OBRADORES,897,2,897,P10,,,P10,P10 > P10-SCT-SECTOR OBRADORES,356627,746ca086-f561-435a-ba68-1305e58fcca1-00057113,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,btz_description_03,,,,,,,,,,,,,13 elementos Revit contienen el código exacto.,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un elemento puntual posible
duplicado,elemento_puntual,P10-SCT-SECTOR,SECTOR OBRADORES,897,2,897,P10,,,P10,P10 > P10-SCT-SECTOR OBRADORES,356674,746ca086-f561-435a-ba68-1305e58fcca1-00057142,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,btz_description_03,,,,,,,,,,,,,13 elementos Revit contienen el código exacto.,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un elemento puntual posible
duplicado,elemento_puntual,P10-SCT-SECTOR,SECTOR OBRADORES,897,2,897,P10,,,P10,P10 > P10-SCT-SECTOR OBRADORES,356719,746ca086-f561-435a-ba68-1305e58fcca1-0005716f,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,btz_description_03,,,,,,,,,,,,,13 elementos Revit contienen el código exacto.,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un elemento puntual posible
duplicado,elemento_puntual,P10-SCT-SECTOR,SECTOR OBRADORES,897,2,897,P10,,,P10,P10 > P10-SCT-SECTOR OBRADORES,356816,746ca086-f561-435a-ba68-1305e58fcca1-000571d0,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,btz_description_03,,,,,,,,,,,,,13 elementos Revit contienen el código exacto.,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un elemento puntual posible
duplicado,elemento_puntual,P10-SCT-SECTOR,SECTOR OBRADORES,897,2,897,P10,,,P10,P10 > P10-SCT-SECTOR OBRADORES,356868,746ca086-f561-435a-ba68-1305e58fcca1-00057204,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,btz_description_03,,,,,,,,,,,,,13 elementos Revit contienen el código exacto.,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un elemento puntual posible
duplicado,elemento_puntual,P10-SCT-SECTOR,SECTOR OBRADORES,897,2,897,P10,,,P10,P10 > P10-SCT-SECTOR OBRADORES,357186,746ca086-f561-435a-ba68-1305e58fcca1-00057342,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,btz_description_03,,,,,,,,,,,,,13 elementos Revit contienen el código exacto.,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un elemento puntual posible
duplicado,elemento_puntual,P10-SCT-SECTOR,SECTOR OBRADORES,897,2,897,P10,,,P10,P10 > P10-SCT-SECTOR OBRADORES,357224,746ca086-f561-435a-ba68-1305e58fcca1-00057368,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,btz_description_03,,,,,,,,,,,,,13 elementos Revit contienen el código exacto.,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un elemento puntual posible
duplicado,elemento_puntual,P10-SCT-SECTOR,SECTOR OBRADORES,897,2,897,P10,,,P10,P10 > P10-SCT-SECTOR OBRADORES,357316,746ca086-f561-435a-ba68-1305e58fcca1-000573c4,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,btz_description_03,,,,,,,,,,,,,13 elementos Revit contienen el código exacto.,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un elemento puntual posible
duplicado,elemento_puntual,P10-SCT-SECTOR,SECTOR OBRADORES,897,2,897,P10,,,P10,P10 > P10-SCT-SECTOR OBRADORES,357351,746ca086-f561-435a-ba68-1305e58fcca1-000573e7,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,btz_description_03,,,,,,,,,,,,,13 elementos Revit contienen el código exacto.,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un elemento puntual posible
duplicado,elemento_puntual,P10-SCT-SECTOR,SECTOR OBRADORES,897,2,897,P10,,,P10,P10 > P10-SCT-SECTOR OBRADORES,357377,746ca086-f561-435a-ba68-1305e58fcca1-00057401,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,btz_description_03,,,,,,,,,,,,,13 elementos Revit contienen el código exacto.,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un elemento puntual posible
duplicado,elemento_puntual,P10-SCT-SECTOR,SECTOR OBRADORES,897,2,897,P10,,,P10,P10 > P10-SCT-SECTOR OBRADORES,361292,79a4e34a-87ef-4472-9c35-b34f669597e2-0005834c,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,P10 > P10-SRV-LGC-SERVICIOS > P10-SCT-SECTOR OBRADORES,btz_description_03,,,,,,,,,,,,,13 elementos Revit contienen el código exacto.,P10,P10-SRV-LGC-SERVICIOS,P10-SCT-SECTOR OBRADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un elemento puntual posible
