element_id_contenedor,unique_id_contenedor,btz_path_contenedor,codigo_project,descripcion_project,slots_libres,cantidad_hijos_asignados,motivo_omision
284763,121e7c49-6f80-4698-91bd-c7c5a38e25dd-0004585b,PP > PP-SRV-LGC-SERVICIOS,PP-SRV-BMB-BO48C,BOMBA BO48 C LADO NORTE | Grupo: PP-BMB CENTRIF BO48C,76,105,pp_srv_tope_76_un_elemento
284763,121e7c49-6f80-4698-91bd-c7c5a38e25dd-0004585b,PP > PP-SRV-LGC-SERVICIOS,PP-SRV-TNQ-TKRESERV,TK DE RESERVA DE AGUA BLANDA | Grupo: PP-TANQUE RESERVA,76,105,pp_srv_tope_76_un_elemento
284763,121e7c49-6f80-4698-91bd-c7c5a38e25dd-0004585b,PP > PP-SRV-LGC-SERVICIOS,PP-SRV-VLV-LCV020,VALVULA DE CONTROL DE NIVEL AGUA DESAIREADOR | Grupo: PP-VLV CONTROL DESAIREADOR,76,105,pp_srv_tope_76_un_elemento
284763,121e7c49-6f80-4698-91bd-c7c5a38e25dd-0004585b,PP > PP-SRV-LGC-SERVICIOS,PP-SRV-VLV-VSDS,VALVULA DE SEGURIDAD DE DESAIREADOR | Grupo: PP-VLV SEGUR DESAIREADOR,76,105,pp_srv_tope_76_un_elemento
284763,121e7c49-6f80-4698-91bd-c7c5a38e25dd-0004585b,PP > PP-SRV-LGC-SERVICIOS,PP-SRV-ECN-ECONO,ECONOMIZADOR CADLERA | Grupo: PP-ECN ECONOMIZADOR CLD,76,105,pp_srv_tope_76_un_elemento
284763,121e7c49-6f80-4698-91bd-c7c5a38e25dd-0004585b,PP > PP-SRV-LGC-SERVICIOS,PP-SRV-VLV-VSEC,VALVULA DE SEGURIDAD ENTRADA ECONOMIZADOR | Grupo: PP-VLV SEGUR ECOMOMI,76,105,pp_srv_tope_76_un_elemento
284763,121e7c49-6f80-4698-91bd-c7c5a38e25dd-0004585b,PP > PP-SRV-LGC-SERVICIOS,PP-SRV-TNQ-TKFLASH,TANQUE SE FLASH CALDERA SERVICIOS | Grupo: PP-TNQ TKFLASH,76,105,pp_srv_tope_76_un_elemento
284763,121e7c49-6f80-4698-91bd-c7c5a38e25dd-0004585b,PP > PP-SRV-LGC-SERVICIOS,PP-SRV-VLV-VSTK,VALVULA DE SEGURIDAD TK FLASH | Grupo: PP-VLV SEG TK FLASH,76,105,pp_srv_tope_76_un_elemento
284763,121e7c49-6f80-4698-91bd-c7c5a38e25dd-0004585b,PP > PP-SRV-LGC-SERVICIOS,PP-SRV-VNT-VE25,VENTILADOR VE25  (VTF) | Grupo: PP-VNT VTF VE25,76,105,pp_srv_tope_76_un_elemento
284763,121e7c49-6f80-4698-91bd-c7c5a38e25dd-0004585b,PP > PP-SRV-LGC-SERVICIOS,PP-SRV-CIL-060,CILINDRO NEUMATICO DUMPER VTF | Grupo: PP-CIL CILINDRO VTF,76,105,pp_srv_tope_76_un_elemento
284763,121e7c49-6f80-4698-91bd-c7c5a38e25dd-0004585b,PP > PP-SRV-LGC-SERVICIOS,PP-SRV-TRF-TRA6,TRANSFORMADOR 6  RIO | Grupo: PP-TRF TRAFO RIO,76,105,pp_srv_tope_76_un_elemento
