codigo_project,descripcion_project,element_id_contenedor,unique_id_contenedor,btz_path_contenedor,tipo_asociacion,ancestro_project_usado,estado_asociacion,escrito_en_btz_description,btz_description_slot_usado,motivo
PP-EXT-MZC-MEZCDINAMICO,MEZCLADOR DINAMICO SHARPLES | Grupo: PP-MZC MEZCDINAMICO,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-DESGOMADO,asociado_a_contenedor,SI,btz_description_34,escrito_slot_05_80
PP-EXT-TQN-TKGOMAS,TK AUXILIAR DE GOMAS AGREGADOS | Grupo: PP-TNQ EXTRACCION,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-DESGOMADO,asociado_a_contenedor,SI,btz_description_35,escrito_slot_05_80
PP-EXT-BMB-BO33A,BOMBA 33A GOMAS AUXILIARES TIRA GOMA A SALIDA DT | Grupo: PP-BMB ENGR BO33A,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-DESGOMADO,asociado_a_contenedor,SI,btz_description_36,escrito_slot_05_80
PP-EXT-TQN-TKSODA,TANQUE TK05 DE SODA CAUSTICA | Grupo: PP-TNQ EXTRACCION,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-DESGOMADO,asociado_a_contenedor,SI,btz_description_37,escrito_slot_05_80
PP-EXT-BMB-BO45,BOMBA BO45 TK SODA CAUTICA | Grupo: PP-BMB CENTRIF BO45,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-DESGOMADO,asociado_a_contenedor,SI,btz_description_38,escrito_slot_05_80
PP-EXT-VLV-FCV-540,VALVULA DE CONTROL DE CAUDAL DE AGUA HIDRATACION A GOMA | Grupo: PP-VLV CTROL EXT,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-DESGOMADO,asociado_a_contenedor,SI,btz_description_39,escrito_slot_05_80
PP-EXT-VLV-PCV-510,VALVULA AUTORREGULADORA PRESION VAPOR A CALENTADOR ACEITE | Grupo: PP-VLV CTROL EXT,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-DESGOMADO,asociado_a_contenedor,SI,btz_description_40,escrito_slot_05_80
PP-EXT-VLV-TCV-511,VALVULA DE CONTROL DE TEMPERATURA CALENTADOR DE ACEITE | Grupo: PP-VLV CTROL EXT,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-DESGOMADO,asociado_a_contenedor,SI,btz_description_41,escrito_slot_05_80
PP-EXT-VLV-TCV-512,VALVULA DE CONTROL DE TEMPERATURA DE AGUA DE HIDRATACION | Grupo: PP-VLV CTROL EXT,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-DESGOMADO,asociado_a_contenedor,SI,btz_description_42,escrito_slot_05_80
PP-EXT-BMB-BO22,BOMBA CONDENSADORES EVAPORADORES | Grupo: PP-BMB CENTRIF BO22,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,contenedor_por_ancestro_project,PP-EXT-LGC-DESTILACION,asociado_a_contenedor,SI,btz_description_12,escrito_slot_05_80
PP-EXT-CDL-MASICO,CAUDALIMETRO MASICO PLANTA PUERTO | Grupo: PP-CDL MASICO,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,contenedor_por_ancestro_project,PP-EXT-LGC-DESTILACION,asociado_a_contenedor,SI,btz_description_13,escrito_slot_05_80
PP-EXT-EVP-EV01,EVAPORADOR EV01 1RA ETAPA | Grupo: PP-EVP EVP DESTILACION,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,contenedor_por_ancestro_project,PP-EXT-LGC-DESTILACION,asociado_a_contenedor,SI,btz_description_14,escrito_slot_05_80
PP-EXT-EVP-EV02,EVAPORADOR EV02  2DA ETAPA | Grupo: PP-EVP EVP DESTILACION,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,contenedor_por_ancestro_project,PP-EXT-LGC-DESTILACION,asociado_a_contenedor,SI,btz_description_15,escrito_slot_05_80
PP-EXT-BMB-BO20,BOMBA EVAPORADOR SEGUNDA ETAPA | Grupo: PP-BMB CENTRIF BO20,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,contenedor_por_ancestro_project,PP-EXT-LGC-DESTILACION,asociado_a_contenedor,SI,btz_description_16,escrito_slot_05_80
PP-EXT-VLV-VSEV02,VALVULA DE SEGURIDAD EVAPORADOR EV02 | Grupo: PP-VLV SEG EV02,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,contenedor_por_ancestro_project,PP-EXT-LGC-DESTILACION,asociado_a_contenedor,SI,btz_description_17,escrito_slot_05_80
PP-EXT-EVP-EV03,EVAPORADOR EV03  3RA  ETAPA | Grupo: PP-EVP EVP DESTILACION,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,contenedor_por_ancestro_project,PP-EXT-LGC-DESTILACION,asociado_a_contenedor,SI,btz_description_18,escrito_slot_05_80
PP-EXT-BMB-BO50,BOMBA EVAPORADOR 3 ETAPA | Grupo: PP-BMB CENTRIF BO50E,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,contenedor_por_ancestro_project,PP-EXT-LGC-DESTILACION,asociado_a_contenedor,SI,btz_description_19,escrito_slot_05_80
PP-EXT-PRC-PRECALEN,PRECALENTADOR DE SOLVENTE NRO 1 | Grupo: PP-PRC-PRECAL SOLVENTE,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,contenedor_por_ancestro_project,PP-EXT-LGC-DESTILACION,asociado_a_contenedor,SI,btz_description_20,escrito_slot_05_80
PP-EXT-STR-STRIPPER,STRIPPER ST01 AC. VEGETAL | Grupo: PP-STR STRIPPER VEGETAL,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,contenedor_por_ancestro_project,PP-EXT-LGC-DESTILACION,asociado_a_contenedor,SI,btz_description_21,escrito_slot_05_80
PP-EXT-BMB-BO21,BOMBA STRIPPER DE ACEITE | Grupo: PP-BMB CENTRIF BO21,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,contenedor_por_ancestro_project,PP-EXT-LGC-DESTILACION,asociado_a_contenedor,SI,btz_description_22,escrito_slot_05_80
PP-EXT-VLV-LCV-230,VALVULA DE CONTROL MISCELA A EVPORADOR 1RA ETAPA | Grupo: PP-VLV CTROL EXT,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,contenedor_por_ancestro_project,PP-EXT-LGC-DESTILACION,asociado_a_contenedor,SI,btz_description_23,escrito_slot_05_80
PP-EXT-VLV-LCV-232,VALVULA DE CONTROL DE NIVEL DE 2DO EVAPORADOR | Grupo: PP-VLV CTROL EXT,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,contenedor_por_ancestro_project,PP-EXT-LGC-DESTILACION,asociado_a_contenedor,SI,btz_description_24,escrito_slot_05_80
PP-EXT-VLV-LCV-233,VALVULA DE CONTROL DE NIVEL DE EVAPORADOR 3º ETAPA | Grupo: PP-VLV CTROL EXT,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,contenedor_por_ancestro_project,PP-EXT-LGC-DESTILACION,asociado_a_contenedor,SI,btz_description_25,escrito_slot_05_80
PP-EXT-VLV-LCV-234,VALVULA DE CONTROL DE NIVEL DE STRIPPER | Grupo: PP-VLV CTROL EXT,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,contenedor_por_ancestro_project,PP-EXT-LGC-DESTILACION,asociado_a_contenedor,SI,btz_description_26,escrito_slot_05_80
PP-EXT-VLV-PCV-010,VALVULA AUTORREGULADORA PRESION VAPOR CALENTADOR DE SOLVENTE | Grupo: PP-VLV CTROL EXT,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,contenedor_por_ancestro_project,PP-EXT-LGC-DESTILACION,asociado_a_contenedor,SI,btz_description_27,escrito_slot_05_80
PP-EXT-VLV-SOV-214,VALVULA ON-OFF VAPOR STRIPPER | Grupo: PP-VLV CTROL EXT,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,contenedor_por_ancestro_project,PP-EXT-LGC-DESTILACION,asociado_a_contenedor,SI,btz_description_28,escrito_slot_05_80
PP-EXT-VLV-TCV-011,VALVULA DE CONTROL DE TEMPERATURA DE CALENTADOR DE SOLVENTE | Grupo: PP-VLV CTROL EXT,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,contenedor_por_ancestro_project,PP-EXT-LGC-DESTILACION,asociado_a_contenedor,SI,btz_description_29,escrito_slot_05_80
PP-EXT-VLV-TCV-212,VALVULA DE CONTROL TEMPERATURA VAPOR AL EVAP. DE 2DO ETAPA | Grupo: PP-VLV CTROL EXT,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION,contenedor_por_ancestro_project,PP-EXT-LGC-DESTILACION,asociado_a_contenedor,SI,btz_description_30,escrito_slot_05_80
PP-EXT-ABS-ABSOV,ABSORVEDOR AB02 DE MINERAL | Grupo: PP-ABS ABSORV. MINERAL,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_43,escrito_slot_05_80
PP-EXT-BMB-BO24,BOMBA BO24  AC. MINERAL FRIO | Grupo: PP-BMB CENTRIF BO24,179346,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc92,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_12,escrito_slot_05_80
PP-EXT-CND-CVENT01,CONDENSADOR DE VENTEO N° 1 | Grupo: PP-CND CONDENSADOR,366559,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000597df,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_12,escrito_slot_05_80
PP-EXT-CND-CVENT02,CONDENSADOR DE VENTEO N° 2 | Grupo: PP-CND CONDENSADOR,366791,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598c7,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_12,escrito_slot_05_80
PP-EXT-CDL-CAUDALIM,CAUDALIMETRO DE ACEITE MINERAL | Grupo: PP-CDL MINERAL,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_31,escrito_slot_05_80
PP-EXT-ENF-EACMINERAL,ENFRIADOR DE ACEITE MINERAL VERTICAL | Grupo: PP-ENF ACEIT MIN,366859,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-0005990b,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_12,escrito_slot_05_80
PP-EXT-INT-INT02,INTERCAM. CALOR A PLACAS (MINERAL) | Grupo: PP-INT PLACAS AC/AC MIN,366922,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-0005994a,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_12,escrito_slot_05_80
PP-EXT-INT-INT03,ENFRIADOR ACEITE MINERAL A PLACAS (MODIFICADO) | Grupo: PP-INT PLACAS AC/AC,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_44,escrito_slot_05_80
PP-EXT-BMB-BO23,BOMBA ACEITE MINERAL CALIENTE | Grupo: PP-BMB CENTRIF BO23,179346,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc92,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_13,escrito_slot_05_80
PP-EXT-VLV-SOV-310,VALVULA ON-OFF VAPOR A EYECTOR GASES | Grupo: PP-VLV CTROL EXT,366559,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000597df,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_13,escrito_slot_05_80
PP-EXT-VLV-SOV-320,VALVULA ON-OFF SALIDA DE GASES A ATMOSFERA | Grupo: PP-VLV CTROL EXT,366791,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598c7,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_13,escrito_slot_05_80
PP-EXT-VNT-VE02,VENTILADOR VE02 E CIRCUITO MINERAL | Grupo: PP-VNT VE02 EXTRACCION,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_32,escrito_slot_05_80
PP-EXT-BMB-BO01,BOMBA BO01 SOLVENTE | Grupo: PP-BMB CENTRIF BO01,366559,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000597df,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE,contenedor_por_ancestro_project,PP-EXT-LGC-SOLVENTE,asociado_a_contenedor,SI,btz_description_14,escrito_slot_05_80
PP-EXT-BMB-BO25,BOMBA TK SERVICIO DE SOLVENTE RECIRCIRCULA | Grupo: PP-BMB CENTRIF BO25,366559,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000597df,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE,contenedor_por_ancestro_project,PP-EXT-LGC-SOLVENTE,asociado_a_contenedor,SI,btz_description_15,escrito_slot_05_80
PP-EXT-BMB-BO26,BOMBA TK DE SERVICIO SOLVENTE (CARGA) | Grupo: PP-BMB CENTRIF BO26,366559,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000597df,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE,contenedor_por_ancestro_project,PP-EXT-LGC-SOLVENTE,asociado_a_contenedor,SI,btz_description_16,escrito_slot_05_80
PP-EXT-BMB-BO29,LAVADO DE SELLOS | Grupo: PP-BMB CENTRIF BO29,366559,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000597df,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE,contenedor_por_ancestro_project,PP-EXT-LGC-SOLVENTE,asociado_a_contenedor,SI,btz_description_17,escrito_slot_05_80
PP-EXT-BMB-BO42,BOMBA BO42 SOLVENTE A STOCK | Grupo: PP-BMB CENTRIF BO42,366559,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000597df,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE,contenedor_por_ancestro_project,PP-EXT-LGC-SOLVENTE,asociado_a_contenedor,SI,btz_description_18,escrito_slot_05_80
PP-EXT-HEX01,TRANSMISOR DE HEXANO EN R18 A LA SALIDA DEL DT | Grupo: PP-EXT-TRANSM HEX,366559,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000597df,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE,contenedor_por_ancestro_project,PP-EXT-LGC-SOLVENTE,asociado_a_contenedor,SI,btz_description_19,escrito_slot_05_80
PP-EXT-HEX02,TRANSMISOR DE HEXANO EN BO02 | Grupo: PP-EXT-TRANSM HEX,366559,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000597df,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE,contenedor_por_ancestro_project,PP-EXT-LGC-SOLVENTE,asociado_a_contenedor,SI,btz_description_20,escrito_slot_05_80
PP-EXT-HEX03,TRANSMISOR DE HEXANO EN BO07 | Grupo: PP-EXT-TRANSM HEX,366559,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000597df,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE,contenedor_por_ancestro_project,PP-EXT-LGC-SOLVENTE,asociado_a_contenedor,SI,btz_description_21,escrito_slot_05_80
PP-EXT-HEX04,TRANSMISOR DE HEXANO EN TRAMPA DE SOLVENTE | Grupo: PP-EXT-TRANSM HEX,366559,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000597df,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE,contenedor_por_ancestro_project,PP-EXT-LGC-SOLVENTE,asociado_a_contenedor,SI,btz_description_22,escrito_slot_05_80
PP-EXT-HEX05,TRANSMISOR DE HEXANO EN ROSCA DE CARGA EX01 | Grupo: PP-EXT-TRANSM HEX,366559,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000597df,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE,contenedor_por_ancestro_project,PP-EXT-LGC-SOLVENTE,asociado_a_contenedor,SI,btz_description_23,escrito_slot_05_80
PP-EXT-HRV-HERVIDOR,HERVIDOR DE SOLVENTE | Grupo: PP-HRV HERVIDOR SOLV,366559,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000597df,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE,contenedor_por_ancestro_project,PP-EXT-LGC-SOLVENTE,asociado_a_contenedor,SI,btz_description_24,escrito_slot_05_80
PP-EXT-INT-INT04HERV,INTERCAMBIADOR DEL HERVIDOR | Grupo: PP-INTERCAMBIADOR HERVIDOR,366559,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000597df,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE,contenedor_por_ancestro_project,PP-EXT-LGC-SOLVENTE,asociado_a_contenedor,SI,btz_description_25,escrito_slot_05_80
PP-EXT-TNQ-TKA,TANQUE A  DE SOLVENTE | Grupo: PP-TNQ EXTRACCION,366559,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000597df,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE,contenedor_por_ancestro_project,PP-EXT-LGC-SOLVENTE,asociado_a_contenedor,SI,btz_description_26,escrito_slot_05_80
PP-EXT-TNQ-TKB,TANQUE B  DE SOLVENTE | Grupo: PP-TNQ EXTRACCION,366559,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000597df,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE,contenedor_por_ancestro_project,PP-EXT-LGC-SOLVENTE,asociado_a_contenedor,SI,btz_description_27,escrito_slot_05_80
PP-EXT-TNQ-TKC,TANQUE C  DE SOLVENTE | Grupo: PP-TNQ EXTRACCION,366559,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000597df,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE,contenedor_por_ancestro_project,PP-EXT-LGC-SOLVENTE,asociado_a_contenedor,SI,btz_description_28,escrito_slot_05_80
PP-EXT-TNQ-TKSERVICIO,TANQUE SERVICIO DE SOLVENTE | Grupo: PP-TNQ EXTRACCION,366559,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000597df,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-SOLVENTE,contenedor_por_ancestro_project,PP-EXT-LGC-SOLVENTE,asociado_a_contenedor,SI,btz_description_29,escrito_slot_05_80
PP-EXT-RDL-RD02,REDLER RD02  ZETA SALIDA EX01 A DT01 | Grupo: PP-REDLER RD02,366859,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-0005990b,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_13,escrito_slot_05_80
PP-EXT-SIS-DILUVIO,SISTEMA DILUVIO DE PLANTA DE EXTRACCION | Grupo: PP-SIS DILUVIO,366922,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-0005994a,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_13,escrito_slot_05_80
PP-EXT-VLV-VD01,VALVULA A DIAFRAGMA DE DILUVIO VD01 (DE NORTE A SUR) | Grupo: PP-VALVULA DE DILUVIO,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_45,escrito_slot_05_80
PP-EXT-VLV-VD02,VALVULA A DIAFRAGMA DE DILUVIO VD02 (DE NORTE A SUR) | Grupo: PP-VALVULA DE DILUVIO,179346,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc92,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_14,escrito_slot_05_80
PP-EXT-VLV-VD03,VALVULA A DIAFRAGMA DE DILUVIO VD03 (DE NORTE A SUR) | Grupo: PP-VALVULA DE DILUVIO,366559,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000597df,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_30,escrito_slot_05_80
PP-EXT-SIS-LUBCENTRAL,SISTEMA LUBRICACION CENTRALIZADA EXT. | Grupo: PP-SIS LUBRIC CENTR EXTR,366791,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598c7,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_14,escrito_slot_05_80
PP-EXT-SPR-SEPGOTAEXT,SEPARADOR DE GOTAS EXTRACCION | Grupo: PP-EXT-SPR-SEPGOTAEXT,366838,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598f6,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_33,escrito_slot_05_80
PP-EXT-SRN-SIREXT,SIRENA ALARMA DE EMERGENCIA EXTRACCION PTA PTO | Grupo: TE-SIRENAS PP,366859,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-0005990b,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_14,escrito_slot_05_80
PP-EXT-TNQ-TKLAV,TANQUE TK09 LAVADO QUIMICO | Grupo: PP-TNQ EXTRACCION,366922,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-0005994a,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_14,escrito_slot_05_80
PP-EXT-BMB-BO28,LAVADO QUIMICO | Grupo: PP-BMB CENTRIF BO28,179296,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc60,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_46,escrito_slot_05_80
PP-EXT-TRF-TRA5,TRANSFORMADOR 05 EXTRACCION | Grupo: PP-TRF TRAFO  EXT,179346,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002bc92,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESGOMADO,contenedor_por_ancestro_project,PP-EXT-LGC-EXTRACCION,asociado_a_contenedor,SI,btz_description_15,escrito_slot_05_80
