estado_match,tipo_asociacion,codigo_project,descripcion_project,project_id,outline_level,outline_number,parent_task_name,parent_codigo_project,ancestor_codes_project,ancestor_names_project,project_path,element_id_revit,unique_id_revit,category,family,type,name,btz_numero_activo,btz_path_actual,parametro_match,contenedor_sugerido_element_id,contenedor_sugerido_unique_id,contenedor_sugerido_path,contenedor_sugerido_nivel,slots_libres_contenedor,requiere_split_por_slots,puntaje_contenedor,segundo_puntaje_contenedor,diferencia_puntaje,criterio_contenedor,candidatos_contenedor,ancestro_project_usado,observacion,tipo_resolucion,ancestro_usado,cluster_element_ids,element_id_destino,btz_slot_sugerido,cluster_mode,motivo,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,btz_description_31,btz_description_32,btz_description_33,btz_description_34,btz_description_35,btz_description_36,btz_description_37,btz_description_38,btz_description_39,btz_description_40,btz_description_41,btz_description_42,btz_description_43,btz_description_44,btz_description_45,btz_description_46,btz_description_47,btz_description_48,btz_description_49,btz_description_50,btz_description_51,btz_description_52,btz_description_53,btz_description_54,btz_description_55,btz_description_56,btz_description_57,btz_description_58,btz_description_59,btz_description_60,btz_description_61,btz_description_62,btz_description_63,btz_description_64,btz_description_65,btz_description_66,btz_description_67,btz_description_68,btz_description_69,btz_description_70,btz_description_71,btz_description_72,btz_description_73,btz_description_74,btz_description_75,btz_description_76,btz_description_77,btz_description_78,btz_description_79,btz_description_80,motivo_revision
sin_contenedor,sin_asociacion,PP-ALM-AUT-AELV,AUTOELEVADOR TOYOTA MOD: 628FD25 (Nº INT 1361) | Grupo: PP-AUT ALMACENES,20,3,20,PP-ALM-LGC-ALMACENES,PP-ALM-LGC-ALMACENES,PP-ALM-LGC-ALMACENES,PP > PP-ALM-LGC-ALMACENES,PP > PP-ALM-LGC-ALMACENES > PP-ALM-AUT-AELV TOYOTA,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-ALM-BMB-GOIL,BOMBA EXPENDIO GAS-OIL | Grupo: PP-BMB GAS OIL,21,3,21,PP-ALM-LGC-ALMACENES,PP-ALM-LGC-ALMACENES,PP-ALM-LGC-ALMACENES,PP > PP-ALM-LGC-ALMACENES,PP > PP-ALM-LGC-ALMACENES > PP-ALM-BMB-GOIL,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-ALM-EDF-EDIFICIO,EDIFICIO ALMACENES | Grupo: PP-EDIFICIO,22,3,22,PP-ALM-LGC-ALMACENES,PP-ALM-LGC-ALMACENES,PP-ALM-LGC-ALMACENES,PP > PP-ALM-LGC-ALMACENES,PP > PP-ALM-LGC-ALMACENES > PP-ALM-EDF-EDIFICIO ALM,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-ALM-TNQ-TKGASOIL,TANQUE GAS OIL PLANTA PUERTO | Grupo: PP-TNQ TKGASOIL,23,3,23,PP-ALM-LGC-ALMACENES,PP-ALM-LGC-ALMACENES,PP-ALM-LGC-ALMACENES,PP > PP-ALM-LGC-ALMACENES,PP > PP-ALM-LGC-ALMACENES > PP-ALM-TNQ-TKGASOIL,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-APR-APA06,APAREJO ELECTRICO ZARANDAS BHULER | Grupo: P10-APAREJO APA06,24,2,24,PP,,,PP,PP > PP-APR-APA06 ZAR BHU,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-CCM-LGC-SECTOR,SECTOR DE CCM | Grupo: PP-SECTOR,25,2,25,PP,,,PP,PP > PP-CCM-LGC-SECTOR CCM,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-CCM-CCMEXT,CCM EXTRACCION | Grupo: PP-CCM EXT,26,3,26,PP-CCM-LGC-SECTOR CCM,PP-CCM-LGC-SECTOR,PP-CCM-LGC-SECTOR,PP > PP-CCM-LGC-SECTOR CCM,PP > PP-CCM-LGC-SECTOR CCM > PP-CCM-CCMEXT,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-CCM-AIR-AIREXT,AIRE ACONDICIONADO CCM EXTRACCION PTA PTO FLEXCOLD 6 TR | Grupo: PP-AIRE ACOND PTA PTO,27,4,27,PP-CCM-CCMEXT,PP-CCM-CCMEXT,PP-CCM-LGC-SECTOR > PP-CCM-CCMEXT,PP > PP-CCM-LGC-SECTOR CCM > PP-CCM-CCMEXT,PP > PP-CCM-LGC-SECTOR CCM > PP-CCM-CCMEXT > PP-CCM-AIR-AIREXT 1,,,,,,,,,,,,,,,,,,,,,,Código repetido en Project 2 veces. Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-CCM-CMP-AC,COMPRESOR DE AIRE ACONDICIONADO 6-1 CCM EXTRACCION | Grupo: PP-COMPRESOR 6 TR,28,5,28,PP-CCM-AIR-AIREXT 1,PP-CCM-AIR-AIREXT,PP-CCM-LGC-SECTOR > PP-CCM-CCMEXT > PP-CCM-AIR-AIREXT,PP > PP-CCM-LGC-SECTOR CCM > PP-CCM-CCMEXT > PP-CCM-AIR-AIREXT 1,PP > PP-CCM-LGC-SECTOR CCM > PP-CCM-CCMEXT > PP-CCM-AIR-AIREXT 1 > PP-CCM-CMP-AC EXT-6-1,,,,,,,,,,,,,,,,,,,,,,Código repetido en Project 8 veces. Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-CCM-CCMHRN,CCM HARINA | Grupo: PP-CCM HRN,31,3,31,PP-CCM-LGC-SECTOR CCM,PP-CCM-LGC-SECTOR,PP-CCM-LGC-SECTOR,PP > PP-CCM-LGC-SECTOR CCM,PP > PP-CCM-LGC-SECTOR CCM > PP-CCM-CCMHRN,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-CCM-AIR-AIRHRN,AIRE ACONDICIONADO CCM HARINA PTA PTO SURREY 5 TR | Grupo: PP-AIRE ACOND PTA PTO,32,4,32,PP-CCM-CCMHRN,PP-CCM-CCMHRN,PP-CCM-LGC-SECTOR > PP-CCM-CCMHRN,PP > PP-CCM-LGC-SECTOR CCM > PP-CCM-CCMHRN,PP > PP-CCM-LGC-SECTOR CCM > PP-CCM-CCMHRN > PP-CCM-AIR-AIRHRN,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-CCM-CCMPRP,CCM PREPARACION | Grupo: PP-CCM PRP,34,3,34,PP-CCM-LGC-SECTOR CCM,PP-CCM-LGC-SECTOR,PP-CCM-LGC-SECTOR,PP > PP-CCM-LGC-SECTOR CCM,PP > PP-CCM-LGC-SECTOR CCM > PP-CCM-CCMPRP,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-CCM-AIR-AIRPRP,AIRE ACONDICIONADO CCM PREPARACION PTA PTO YORK 50 TR | Grupo: PP-AIRE ACOND PTA PTO,35,4,35,PP-CCM-CCMPRP,PP-CCM-CCMPRP,PP-CCM-LGC-SECTOR > PP-CCM-CCMPRP,PP > PP-CCM-LGC-SECTOR CCM > PP-CCM-CCMPRP,PP > PP-CCM-LGC-SECTOR CCM > PP-CCM-CCMPRP > PP-CCM-AIR-AIRPRP 1,,,,,,,,,,,,,,,,,,,,,,Código repetido en Project 3 veces. Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-CCM-CCMRIO,CCM RIO | Grupo: PP-CCM RIO,43,3,43,PP-CCM-LGC-SECTOR CCM,PP-CCM-LGC-SECTOR,PP-CCM-LGC-SECTOR,PP > PP-CCM-LGC-SECTOR CCM,PP > PP-CCM-LGC-SECTOR CCM > PP-CCM-CCMRIO,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-ENE-LGC-TRAFOS,SECTOR TRANSFORMADORES | Grupo: PP-SECTOR,130,2,130,PP,,,PP,PP > PP-ENE-LGC-TRAFOS,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-EXT-BMB-BODG,BODG-DESCARGA GOMAS DEL CAMION | Grupo: PP-BMB ENGR BODG,131,2,131,PP,,,PP,PP > PP-EXT-BMB-BODG,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-EXT-TNQ-DECANTADOR,TANQUE TK10 RECUPERACION TRAMPA SOLVENTE | Grupo: PP-TNQ EXTRACCION,308,2,308,PP,,,PP,PP > PP-EXT-TNQ-DECANTADOR,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRL-LGC-EQUIPOS,CONJUNTO DE EQUIPOS IZAJE PTA PTO | Grupo: PP-CONJ EQUIP IZAJE,309,2,309,PP,,,PP,PP > PP-GRL-LGC-EQUIPOS IZAJE,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-LGC-GRANULADO,SECTOR GRANULADO PTA PTO | Grupo: PP-SECTOR,310,2,310,PP,,,PP,PP > PP-GRN-LGC-GRANULADO,,,,,,,,,,,,,,,,,,,,,,force_ancestor_container: ningún ancestro de Project coincide con el export Revit (campos BTZ/Mark/Comments/path).,force_ancestor_sin_contenedor,,,,,,force_ancestor_container: sin_ancestro_en_modelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-GRN-G01,GRANULADOR G01 | Grupo: PP-GRN GRANULADOR,311,3,311,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G01,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-ALM-GA01,ALIMENTADOR GA01 | Grupo: PP-ALM ALIM GRANULADOR,312,4,312,PP-GRN-GRN-G01,PP-GRN-GRN-G01,PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G01,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G01,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G01 > PP-GRN-ALM-GA01,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-GRN-G02,GRANULADOR G02 | Grupo: PP-GRN GRANULADOR,313,3,313,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G02,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-ALM-GA02,ALIMENTADOR GA02 | Grupo: PP-ALM ALIM GRANULADOR,314,4,314,PP-GRN-GRN-G02,PP-GRN-GRN-G02,PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G02,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G02,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G02 > PP-GRN-ALM-GA02,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-GRN-G03,GRANULADOR G03 | Grupo: PP-GRN GRANULADOR,315,3,315,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G03,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-ALM-GA03,ALIMENTADOR GA03 | Grupo: PP-ALM ALIM GRANULADOR,316,4,316,PP-GRN-GRN-G03,PP-GRN-GRN-G03,PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G03,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G03,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G03 > PP-GRN-ALM-GA03,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
sin_contenedor,sin_asociacion,PP-GRN-GRN-G04,GRANULADOR G04 | Grupo: PP-GRN GRANULADOR,317,3,317,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO,PP > PP-GRN-LGC-GRANULADO > PP-GRN-GRN-G04,,,,,,,,,,,,,,,,,,,,,,Ningún contenedor supera puntaje mínimo 40.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no se encontró contenedor compatible
