element_id,unique_id,estado_aplicacion,mensaje,btz_numero_activo,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,btz_description_31,btz_description_32,btz_description_33,btz_description_34,btz_description_35,btz_description_36,btz_description_37,btz_description_38,btz_description_39,btz_description_40,btz_description_41,btz_description_42,btz_description_43,btz_description_44,btz_description_45,btz_description_46,btz_description_47,btz_description_48,btz_description_49,btz_description_50,btz_description_51,btz_description_52,btz_description_53,btz_description_54,btz_description_55,btz_description_56,btz_description_57,btz_description_58,btz_description_59,btz_description_60,btz_description_61,btz_description_62,btz_description_63,btz_description_64,btz_description_65,btz_description_66,btz_description_67,btz_description_68,btz_description_69,btz_description_70,btz_description_71,btz_description_72,btz_description_73,btz_description_74,btz_description_75,btz_description_76,btz_description_77,btz_description_78,btz_description_79,btz_description_80
286467,121e7c49-6f80-4698-91bd-c7c5a38e25dd-00045f03,aplicado,OK,PP-PRP-LGC-QUEBRADORES,PP,PP-PRP-LGC-PREPARACION,PP-PRP-LGC-QUEBRADORES,,PP-PRP-VLV-DBHA01,PP-PRP-BHT-DBH02,PP-PRP-CCL-CDVE02,PP-PRP-SPR-SEPGOTA,PP-PRP-LGC-CONJ,PP-PRP-QBR-QS01,PP-PRP-ALM-QA01,PP-PRP-QBR-QS02,PP-PRP-ALM-QA02,PP-PRP-QBR-QS03,PP-PRP-ALM-QA03,PP-PRP-QBR-QS04,PP-PRP-ALM-QA04,PP-PRP-QBR-QS05,PP-PRP-ALM-QA05,PP-PRP-QBR-QS06,PP-PRP-ALM-QA06,PP-PRP-QBR-QS07,PP-PRP-ALM-QA07,PP-PRP-QBR-QS08,PP-PRP-ALM-QA08,PP-PRP-QBR-QS09,PP-PRP-ALM-QA09,PP-PRP-QBR-QS10,PP-PRP-ALM-QA10,PP-PRP-QBR-QS11,PP-PRP-ALM-QA11,PP-PRP-QBR-QS12,PP-PRP-ALM-QA12,PP-PRP-RSC-S20,PP-PRP-TLV-TLVRETOR,PP-PRP-VLV-VG08,PP-PRP-VLV-VR05A,PP-PRP-NOR-DN01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286906,121e7c49-6f80-4698-91bd-c7c5a38e25dd-000460ba,aplicado,OK,PP-PRP-LGC-REDLER,PP,PP-PRP-LGC-PREPARACION,PP-PRP-LGC-REDLER,,PP-PRP-VLV-DBHS01,PP-PRP-BMB-DBO02,PP-PRP-VLV-DVR02,PP-PRP-TNQ-TKCON,PP-PRP-TRF-TRA1,PP-PRP-RDL-DR01,PP-PRP-RDL-DR05,PP-PRP-RDL-DR06,PP-PRP-RDL-DR07,PP-PRP-RDL-R03,PP-PRP-RDL-R04,PP-PRP-RDL-R05,PP-PRP-RDL-R06,PP-PRP-RDL-R07,PP-PRP-RDL-R08,PP-PRP-RDL-R09,PP-PRP-RDL-R10,PP-PRP-RDL-R11,PP-PRP-RDL-R12,PP-PRP-RDL-R13,PP-PRP-RDL-R14,PP-PRP-RDL-R15,PP-PRP-RDL-R16,PP-PRP-RDL-R17,PP-PRP-RDL-RR01,PP-PRP-RDL-RZ01,PP-PRP-RDL-RZ02,PP-PRP-RDL-RZ03,PP-PRP-RSC-S01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284763,121e7c49-6f80-4698-91bd-c7c5a38e25dd-0004585b,aplicado,OK,PP-SRV-LGC-SERVICIOS,PP,PP-SRV-LGC-SERVICIOS,,,PP-SRV-BMB-BO60,PP-SGR-SAL-SALA,PP-SRV-CBN-CLGAS,PP-SRV-VLV-RAMAL,PP-SRV-VLV-SEG,PP-SRV-CLT-COLECTOR,PP-SRV-LGC-AIRE,PP-SRV-CMP-CA01,PP-SRV-CMP-CA02,PP-SRV-SCD-SEAIRE1,PP-SRV-SCD-SEAIRE2,PP-SRV-LGC-BOMBAS,PP-SRV-BMB-BO42R,PP-SRV-BMB-BO43R,PP-SRV-BMB-BO44R,PP-SRV-MTD-MDBO44R,PP-SRV-BMB-BO45R,PP-SRV-LGC-CLARIFICADORA,PP-PCA-BMB-BO62,PP-PCA-BMB-BO63,PP-PCA-BMB-BO64,PP-PCA-BMB-BO65,PP-PCA-BMB-BO66,PP-PCA-BMB-BOETATRON,PP-PCA-BMB-BOKLARAID,PP-PCA-BMB-DOSIV,PP-PCA-CST-CST01,PP-PCA-FLT-FA01,PP-PCA-FLT-FA02,PP-PCA-FLT-FA03,PP-PCA-IBC-01,PP-PCA-IBC-02,PP-PCA-IBC-03,PP-PCA-IBC-04,PP-PCA-PLT-CEDIM,PP-PCA-PLT-FLOC,PP-PCA-PLT-PD01,PP-PCA-BMB-BRB01,PP-PCA-PLC-FLOC01,PP-PCA-PLC-FLOC02,PP-PCA-PLT-PD02,PP-PCA-BMB-BRB02,PP-PCA-PLC-FLOC03,PP-PCA-PLC-FLOC04,PP-PCA-PLT-PD03,PP-PCA-BMB-BRB03,PP-PCA-PLC-FLOC05,PP-PCA-PLC-FLOC06,PP-PCA-TNQ-TKKLARAID,PP-PCA-TNQ-TKVERDE,PP-SRV-LGC-FUEL,PP-SRV-BMB-BO53,PP-SRV-BMB-BO54,PP-SRV-BMB-BOREPOS,PP-SRV-TNQ-TKFUEL,PP-SRV-BMB-BOFC,PP-SRV-BMB-BOFN,PP-SRV-BMB-BOFS,PP-SRV-LGC-TRAT,PP-SRV-BMB-BO,PP-SRV-IBC-01,PP-SRV-IBC-02,PP-SRV-IBC-03,PP-SRV-ABL-AA01,PP-SRV-ABL-AA02,PP-SRV-BMB-BOAPL,PP-SRV-BMB-BSAL,PP-SRV-FLT-FG01,PP-SRV-LGC-VAPOR,PP-SRV-CLD-CBW1,PP-SRV-BMB-BO45C,PP-SRV-BMB-BO46C,PP-SRV-CCH-CDUCT,PP-SRV-CIL-SOV-002,PP-SRV-MGN-MAGNETROL,PP-SRV-SPL-SH01
183538,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002ccf2,aplicado,OK,,PP,PP-DSC-LGC-DESCASCARADO,Silo de cascara,,PP-DSC-LGC-ASPIRADORES,PP-DSC-ASP-DAS04,PP-DSC-LGC-DCCC,PP-DSC-CCC-DCCC03,PP-DSC-CCC-DCCC07,PP-DSC-VLV-DVR13,PP-DSC-LGC-DCCD,PP-DSC-CCC-DCCD03,PP-DSC-VNT-DVE04,PP-DSC-CCL-CDVE05,PP-DSC-MLN-DM01,PP-DSC-VLV-DVR16,PP-DSC-QBR-DQ02,PP-DSC-QBR-DQ04,PP-DSC-QBR-DQ06,PP-DSC-RDL-DR05A,PP-DSC-RDL-DR11,PP-DSC-RDL-DRZ01,PP-DSC-RSC-DSF03,PP-DSC-ZRN-DZ04,PP-DSC-SLO-SILO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183638,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002cd56,aplicado,OK,,PP,PP-DSC-LGC-DESCASCARADO,ASPIRADORES,MOLINO,REDLER,ZAranda,PP-DSC-ASP-DAS01,PP-DSC-VNT-DVE13,PP-DSC-ART-DART01,PP-DSC-CCC-DCCC04,PP-DSC-CCC-DCCC08,PP-DSC-VNT-DVE12,PP-DSC-ART-DART02,PP-DSC-CCC-DCCD04,PP-DSC-CCL-CDVE04,PP-DSC-VLV-DVR04,PP-DSC-RSC-DMA01,PP-DSC-LGC-QUEBRADORES,PP-DSC-ALM-DQA02,PP-DSC-ALM-DQA04,PP-DSC-ALM-DQA06,PP-DSC-RDL-DR08,PP-DSC-RDL-DR14,PP-DSC-RDL-RZ01A,PP-DSC-ZRN-DZ01,PP-DSC-LMN-DL01,PP-DSC-RSC-DSF06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183810,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002ce02,aplicado,OK,,PP,PP-DSC-LGC-DESCASCARADO,DCCC,,PP-DSC-ASP-DAS02,PP-DSC-CCL-CDVE13,PP-DSC-CCC-DCCC01,PP-DSC-CCC-DCCC05,PP-DSC-VNT-DVE11,PP-DSC-CCL-CDVE12,PP-DSC-CCC-DCCD01,PP-DSC-CCC-DCCD05,PP-DSC-VLV-DVR03,PP-DSC-LGC-MOLINO,PP-DSC-RSC-DSF09,PP-DSC-QBR-DQ01,PP-DSC-QBR-DQ03,PP-DSC-QBR-DQ05,PP-DSC-LGC-REDLER,PP-DSC-RDL-DR09,PP-DSC-RDL-DR17,PP-DSC-LGC-ZARANDAS,PP-DSC-ZRN-DZ02,PP-DSC-ALM-DLA01,PP-DSC-RSC-DSF07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184070,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002cf06,aplicado,OK,,PP,PP-DSC-LGC-DESCASCARADO,quebradores,dccd,PP-DSC-ASP-DAS03,PP-DSC-VLV-DVR15,PP-DSC-CCC-DCCC02,PP-DSC-CCC-DCCC06,PP-DSC-CCL-CDVE11,PP-DSC-VLV-DVR14,PP-DSC-CCC-DCCD02,PP-DSC-CCC-DCCD06,PP-DSC-VNT-DVE05,PP-DSC-BMB-DBS01,PP-DSC-RSC-DSFM01,PP-DSC-ALM-DQA01,PP-DSC-ALM-DQA03,PP-DSC-ALM-DQA05,PP-DSC-RDL-DR02,PP-DSC-RDL-DR10,PP-DSC-RDL-DR18,PP-DSC-RSC-DSF02,PP-DSC-ZRN-DZ03,PP-DSC-CHD-DLBH01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366859,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-0005990b,aplicado,OK,,PP,PP-EXT-LGC-EXTRACCION,,,PP-EXT-FLT-F-AMIAD,PP-EXT-BMB-BO06,PP-EXT-BMB-BO13,PP-EXT-HDR-HCS01N,PP-EXT-HDR-HCS04S,PP-EXT-HDR-HCS08N,PP-EXT-VLV-VS07,PP-EXT-ENF-EACMINERAL,PP-EXT-RDL-RD02,PP-EXT-SRN-SIREXT,PP-EXT-BMB-BO49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366183,112ed255-2c3e-4575-ba44-903fa5f3f8e7-00059667,aplicado,OK,,PP,PP-HRN-LGC-HARINA,PP-HRN-LGC-HARINA,,PP-HRN-VLV-VR23B,PP-HRN-VLV-VM02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184857,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002d219,aplicado,OK,,PP,PP-LCT-LGC-LECITINA,PP_LCT_VOTATOR,,PP-LCT-AGT-AG01,PP-LCT-BMB-BE07,PP-LCT-BMB-BE48,PP-LCT-AGT-RTK01,PP-LCT-AGT-RTK02,PP-LCT-AGT-RTK03,PP-LCT-AGT-RTK04,PP-LCT-AGT-RTK05,PP-LCT-BMB-BA05,PP-LCT-BMB-BA04,PP-LCT-BMB-BE11,PP-LCT-BMB-P483,PP-LCT-BMB-BE04,PP-LCT-BMB-BE12,PP-LCT-EVP-EV04,PP-LCT-CLT-CL04,PP-LCT-BMB-BE22,PP-LCT-BMB-BE23,PP-LCT-EVP-EV07,PP-LCT-CLT-CL07,PP-LCT-BMB-BE33,PP-LCT-BMB-BE34,PP-LCT-EVP-EV10,PP-LCT-CLT-CL10,PP-LCT-BMB-BE39,PP-LCT-BMB-BE41,PP-LCT-EVP-EV13,PP-LCT-CLT-CL13,PP-LCT-BMB-BE47,PP-LCT-EVP-EV15,PP-LCT-CLT-CL15,PP-LCT-BMB-BA01,PP-LCT-BMB-BA08,PP-LCT-PLT-PILETA,PP-LCT-BMB-BA06,PP-LCT-TRR-TE03,PP-LCT-TRR-TE06,PP-LCT-TRR-TE09,PP-LCT-ENF-VOTATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367233,83998b8f-3075-40bb-b815-6060fbf51833-00059a81,aplicado,OK,,PP,PP-LCT-LGC-LECITINA,PP_LCT_ESTANDARIZADO,,PP-LCT-LGC-ESTANDARIZADO,PP-LCT-BMB-BE18,PP-LCT-BMB-BE49,PP-LCT-BMB-BE16,PP-LCT-BMB-BE10,PP-LCT-BMB-BE09,PP-LCT-BMB-BE08,PP-LCT-BMB-BE17,PP-LCT-BMB-BE25,PP-LCT-BMB-BE26,PP-LCT-BMB-BE40,PP-LCT-EVP-EV02,PP-LCT-CLT-CL02,PP-LCT-BMB-BE14,PP-LCT-BMB-BE13,PP-LCT-EVP-EV05,PP-LCT-CLT-CL05,PP-LCT-BMB-BE24,PP-LCT-BMB-BE30,PP-LCT-EVP-EV08,PP-LCT-CLT-CL08,PP-LCT-BMB-BE35,PP-LCT-BMB-BE36,PP-LCT-EVP-EV11,PP-LCT-CLT-CL11,PP-LCT-BMB-BE42,PP-LCT-BMB-BE43,PP-LCT-EVP-EV14,PP-LCT-CLT-CL14,PP-LCT-BMB-BE01,PP-LCT-INT-TL10-BFG,PP-LCT-BMB-BA02,PP-LCT-INT-INTBARNOR,PP-LCT-LGC-TORRES,PP-LCT-TRR-TE01,PP-LCT-TRR-TE04,PP-LCT-TRR-TE07,PP-LCT-TRR-TE10,PP-LCT-AGT-A422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367512,83998b8f-3075-40bb-b815-6060fbf51833-00059b98,aplicado,OK,,PP,PP-LCT-LGC-LECITINA,PP_LCT_EVAPORADORES,,PP-LCT-BMB-BE06,PP-LCT-BMB-BE19,PP-LCT-TNQ-TK01,PP-LCT-TNQ-TK02,PP-LCT-TNQ-TK03,PP-LCT-TNQ-TK04,PP-LCT-TNQ-TK05,PP-LCT-TNQ-TK10,PP-LCT-TNQ-TK11,PP-LCT-LGC-EVAPORADORES,PP-LCT-BMB-BE45,PP-LCT-BMB-BE02,PP-LCT-EVP-EV03,PP-LCT-CLT-CL03,PP-LCT-BMB-BE15,PP-LCT-BMB-BE21,PP-LCT-EVP-EV06,PP-LCT-CLT-CL06,PP-LCT-BMB-BE31,PP-LCT-BMB-BE32,PP-LCT-EVP-EV09,PP-LCT-CLT-CL09,PP-LCT-BMB-BE37,PP-LCT-BMB-BE38,PP-LCT-EVP-EV12,PP-LCT-CLT-CL12,PP-LCT-BMB-BE44,PP-LCT-BMB-BE46,PP-LCT-INT-NT100X,PP-LCT-BMB-BE03,PP-LCT-LGC-PILETA,PP-LCT-BMB-BA07,PP-LCT-INT-INTBARSUR,PP-LCT-BMB-BA03,PP-LCT-TRR-TE02,PP-LCT-TRR-TE05,PP-LCT-TRR-TE08,PP-LCT-LGC-VOTATOR,PP-LCT-BMB-BE05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
