element_id,unique_id,category,family,type,name,mark,comments,btz_numero_activo,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,btz_description_31,btz_description_32,btz_description_33,btz_description_34,btz_description_35,btz_description_36,btz_description_37,btz_description_38,btz_description_39,btz_description_40,btz_description_41,btz_description_42,btz_description_43,btz_description_44,btz_description_45,btz_description_46,btz_description_47,btz_description_48,btz_description_49,btz_description_50,btz_description_51,btz_description_52,btz_description_53,btz_description_54,btz_description_55,btz_description_56,btz_description_57,btz_description_58,btz_description_59,btz_description_60,btz_description_61,btz_description_62,btz_description_63,btz_description_64,btz_description_65,btz_description_66,btz_description_67,btz_description_68,btz_description_69,btz_description_70,btz_description_71,btz_description_72,btz_description_73,btz_description_74,btz_description_75,btz_description_76,btz_description_77,btz_description_78,btz_description_79,btz_description_80,btz_path_detectado,cantidad_btz_description_con_valor
285673,121e7c49-6f80-4698-91bd-c7c5a38e25dd-00045be9,Generic Models,Biodiesel1,Biodiesel,Biodiesel,,Paralelo a linea de tierra,PP-HRN-SRT-SR01,PP,PP-HRN-SRT-SR01,,,PP-HRN-RSC-RER01,PP-HRN-VLV-PCVSR01,PP-HRN-VLV-TCVSR01,PP-HRN-VLV-VSSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-HRN-SRT-SR01 > PP-HRN-RSC-RER01 > PP-HRN-VLV-PCVSR01 > PP-HRN-VLV-TCVSR01 > PP-HRN-VLV-VSSR,6
286288,121e7c49-6f80-4698-91bd-c7c5a38e25dd-00045e50,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,PP-PRP-LGC-EXPANDIDO,,PP-PRP-LGC-PREPARACION,PP-PRP-LGC-EXPANDIDO,PP-PRP-ENF-EE03,PP-PRP-VNT-VE11,PP-PRP-CCL-CVE11,PP-PRP-VLV-VR11A,PP-PRP-VNT-VE12,PP-PRP-CCL-CVE12,PP-PRP-VLV-VR12A,PP-PRP-ENF-EE04,PP-PRP-VNT-VE13,PP-PRP-CCL-CVE13,PP-PRP-VLV-VR13A,PP-PRP-VNT-VE14,PP-PRP-CCL-CVE14,PP-PRP-VLV-VR14A,PP-PRP-EXP-E01,PP-PRP-ALM-EA01,PP-PRP-EXP-E02,PP-PRP-ALM-EA02,PP-PRP-EXP-E03,PP-PRP-ALM-EA03,PP-PRP-EXP-E04,PP-PRP-ALM-EA04,PP-PRP-EXP-E05,PP-PRP-ALM-EA05,PP-PRP-EXP-E06,PP-PRP-ALM-EA06,PP-PRP-RSC-SF05,PP-PRP-RSC-SF07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP-PRP-LGC-PREPARACION > PP-PRP-LGC-EXPANDIDO > PP-PRP-ENF-EE03 > PP-PRP-VNT-VE11 > PP-PRP-CCL-CVE11 > PP-PRP-VLV-VR11A > PP-PRP-VNT-VE12 > PP-PRP-CCL-CVE12 > PP-PRP-VLV-VR12A > PP-PRP-ENF-EE04 > PP-PRP-VNT-VE13 > PP-PRP-CCL-CVE13 > PP-PRP-VLV-VR13A > PP-PRP-VNT-VE14 > PP-PRP-CCL-CVE14 > PP-PRP-VLV-VR14A > PP-PRP-EXP-E01 > PP-PRP-ALM-EA01 > PP-PRP-EXP-E02 > PP-PRP-ALM-EA02 > PP-PRP-EXP-E03 > PP-PRP-ALM-EA03 > PP-PRP-EXP-E04 > PP-PRP-ALM-EA04 > PP-PRP-EXP-E05 > PP-PRP-ALM-EA05 > PP-PRP-EXP-E06 > PP-PRP-ALM-EA06 > PP-PRP-RSC-SF05 > PP-PRP-RSC-SF07,30
286415,121e7c49-6f80-4698-91bd-c7c5a38e25dd-00045ecf,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,PP-PRP-LGC-LAMINADORES,,PP-PRP-LGC-PREPARACION,PP-PRP-LGC-LAMINADORES,,PP-PRP-BMB-DBO01,PP-PRP-VLV-DVR01,PP-PRP-VNT-DVE02,PP-PRP-RSC-DSF01,PP-PRP-VLV-VSBH,PP-PRP-TRF-TRA4,PP-PRP-LMN-LP01,PP-PRP-ALM-LA01,PP-PRP-LMN-LP02,PP-PRP-ALM-LA02,PP-PRP-LMN-LP03,PP-PRP-ALM-LA03,PP-PRP-LMN-LP04,PP-PRP-ALM-LA04,PP-PRP-LMN-LP05,PP-PRP-ALM-LA05,PP-PRP-LMN-LP06,PP-PRP-ALM-LA06,PP-PRP-LMN-LP07,PP-PRP-ALM-LA07,PP-PRP-LMN-LP08,PP-PRP-ALM-LA08,PP-PRP-LMN-LP09,PP-PRP-ALM-LA09,PP-PRP-LMN-LP10,PP-PRP-ALM-LA10,PP-PRP-LMN-LP11,PP-PRP-ALM-LA11,PP-PRP-LMN-LP12,PP-PRP-ALM-LA12,PP-PRP-LMN-LP13,PP-PRP-ALM-LA13,PP-PRP-LMN-LP14,PP-PRP-ALM-LA14,PP-PRP-RCT-REC01,PP-PRP-RCT-REC02,PP-PRP-RSC-DSF08,PP-PRP-VNT-VE09,PP-PRP-CCL-CVE09,PP-PRP-VLV-VR09,PP-PRP-VNT-VE10,PP-PRP-CCL-CVE10,PP-PRP-VLV-VR10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP-PRP-LGC-PREPARACION > PP-PRP-LGC-LAMINADORES > PP-PRP-BMB-DBO01 > PP-PRP-VLV-DVR01 > PP-PRP-VNT-DVE02 > PP-PRP-RSC-DSF01 > PP-PRP-VLV-VSBH > PP-PRP-TRF-TRA4 > PP-PRP-LMN-LP01 > PP-PRP-ALM-LA01 > PP-PRP-LMN-LP02 > PP-PRP-ALM-LA02 > PP-PRP-LMN-LP03 > PP-PRP-ALM-LA03 > PP-PRP-LMN-LP04 > PP-PRP-ALM-LA04 > PP-PRP-LMN-LP05 > PP-PRP-ALM-LA05 > PP-PRP-LMN-LP06 > PP-PRP-ALM-LA06 > PP-PRP-LMN-LP07 > PP-PRP-ALM-LA07 > PP-PRP-LMN-LP08 > PP-PRP-ALM-LA08 > PP-PRP-LMN-LP09 > PP-PRP-ALM-LA09 > PP-PRP-LMN-LP10 > PP-PRP-ALM-LA10 > PP-PRP-LMN-LP11 > PP-PRP-ALM-LA11 > PP-PRP-LMN-LP12 > PP-PRP-ALM-LA12 > PP-PRP-LMN-LP13 > PP-PRP-ALM-LA13 > PP-PRP-LMN-LP14 > PP-PRP-ALM-LA14 > PP-PRP-RCT-REC01 > PP-PRP-RCT-REC02 > PP-PRP-RSC-DSF08 > PP-PRP-VNT-VE09 > PP-PRP-CCL-CVE09 > PP-PRP-VLV-VR09 > PP-PRP-VNT-VE10 > PP-PRP-CCL-CVE10 > PP-PRP-VLV-VR10,45
286467,121e7c49-6f80-4698-91bd-c7c5a38e25dd-00045f03,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,PP-PRP-LGC-QUEBRADORES,,PP-PRP-LGC-PREPARACION,PP-PRP-LGC-QUEBRADORES,PP-PRP-QBR-QS01,PP-PRP-ALM-QA01,PP-PRP-QBR-QS02,PP-PRP-ALM-QA02,PP-PRP-QBR-QS03,PP-PRP-ALM-QA03,PP-PRP-QBR-QS04,PP-PRP-ALM-QA04,PP-PRP-QBR-QS05,PP-PRP-ALM-QA05,PP-PRP-QBR-QS06,PP-PRP-ALM-QA06,PP-PRP-QBR-QS07,PP-PRP-ALM-QA07,PP-PRP-QBR-QS08,PP-PRP-ALM-QA08,PP-PRP-QBR-QS09,PP-PRP-ALM-QA09,PP-PRP-QBR-QS10,PP-PRP-ALM-QA10,PP-PRP-QBR-QS11,PP-PRP-ALM-QA11,PP-PRP-QBR-QS12,PP-PRP-ALM-QA12,PP-PRP-RSC-S20,PP-PRP-TLV-TLVRETOR,PP-PRP-VLV-VG08,PP-PRP-VLV-VR05A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP-PRP-LGC-PREPARACION > PP-PRP-LGC-QUEBRADORES > PP-PRP-QBR-QS01 > PP-PRP-ALM-QA01 > PP-PRP-QBR-QS02 > PP-PRP-ALM-QA02 > PP-PRP-QBR-QS03 > PP-PRP-ALM-QA03 > PP-PRP-QBR-QS04 > PP-PRP-ALM-QA04 > PP-PRP-QBR-QS05 > PP-PRP-ALM-QA05 > PP-PRP-QBR-QS06 > PP-PRP-ALM-QA06 > PP-PRP-QBR-QS07 > PP-PRP-ALM-QA07 > PP-PRP-QBR-QS08 > PP-PRP-ALM-QA08 > PP-PRP-QBR-QS09 > PP-PRP-ALM-QA09 > PP-PRP-QBR-QS10 > PP-PRP-ALM-QA10 > PP-PRP-QBR-QS11 > PP-PRP-ALM-QA11 > PP-PRP-QBR-QS12 > PP-PRP-ALM-QA12 > PP-PRP-RSC-S20 > PP-PRP-TLV-TLVRETOR > PP-PRP-VLV-VG08 > PP-PRP-VLV-VR05A,30
286530,121e7c49-6f80-4698-91bd-c7c5a38e25dd-00045f42,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,PP-PRL-LGC-PRELIMPIEZA,PP,PP-PRL-LGC-PRELIMPIEZA,PP-PRL-BMB-BS59,PP-PRL-VLV-SM04,PP-PRL-FLT-FM01,PP-PRL-RSC-SF02,PP-PRL-RSC-SF03,PP-PRL-RSC-SF04,PP-PRL-VLV-VR04,PP-PRL-VNT-VE04,PP-PRL-LGC-ASPIRACIONES,PP-PRL-VNT-VE01,PP-PRL-CCL-CVE01,PP-PRL-VLV-VR01,PP-PRL-VNT-VE02,PP-PRL-CCL-CVE02,PP-PRL-VLV-VR02,PP-PRL-VNT-VE03,PP-PRL-CCL-CVE03,PP-PRL-VLV-VR03,PP-PRL-VNT-VE26,PP-PRL-LGC-DESPEDRADOR,PP-PRL-BTD-DBA01,PP-PRL-RSC-DSF10,PP-PRL-RSC-DSF11,PP-PRL-DSP-DSP01,PP-PRL-ALM-DAD01,PP-PRL-ALM-DAD02,PP-PRL-RSC-DSF12,PP-PRL-VNT-DVE03,PP-PRL-CCL-CDVE03,PP-PRL-VLV-DVR05,PP-PRL-LGC-MERMA,PP-PRL-CHM-CHIMERMA,PP-PRL-RSC-S21,PP-PRL-RSC-SF01,PP-PRL-LGC-REDLER,PP-PRL-RDL-DR12,PP-PRL-RDL-R01,PP-PRL-RDL-R01B,PP-PRL-RDL-R02,PP-PRL-RDL-R35,PP-PRL-RDL-RF01,PP-PRL-RDL-RG02,PP-PRL-LGC-ZARANDAS,PP-PRL-ZRN-Z01,PP-PRL-ALM-MTMA01,PP-PRL-ZRN-Z02,PP-PRL-ALM-MTMA02,PP-PRL-ZRN-Z03,PP-PRL-ALM-MTMA03,PP-PRL-ZRN-Z04,PP-PRL-ALM-MTMA04,PP-PRL-ZRN-ZPP1,PP-PRL-NOR-N02,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-PRL-LGC-PRELIMPIEZA > PP-PRL-BMB-BS59 > PP-PRL-VLV-SM04 > PP-PRL-FLT-FM01 > PP-PRL-RSC-SF02 > PP-PRL-RSC-SF03 > PP-PRL-RSC-SF04 > PP-PRL-VLV-VR04 > PP-PRL-VNT-VE04 > PP-PRL-LGC-ASPIRACIONES > PP-PRL-VNT-VE01 > PP-PRL-CCL-CVE01 > PP-PRL-VLV-VR01 > PP-PRL-VNT-VE02 > PP-PRL-CCL-CVE02 > PP-PRL-VLV-VR02 > PP-PRL-VNT-VE03 > PP-PRL-CCL-CVE03 > PP-PRL-VLV-VR03 > PP-PRL-VNT-VE26 > PP-PRL-LGC-DESPEDRADOR > PP-PRL-BTD-DBA01 > PP-PRL-RSC-DSF10 > PP-PRL-RSC-DSF11 > PP-PRL-DSP-DSP01 > PP-PRL-ALM-DAD01 > PP-PRL-ALM-DAD02 > PP-PRL-RSC-DSF12 > PP-PRL-VNT-DVE03 > PP-PRL-CCL-CDVE03 > PP-PRL-VLV-DVR05 > PP-PRL-LGC-MERMA > PP-PRL-CHM-CHIMERMA > PP-PRL-RSC-S21 > PP-PRL-RSC-SF01 > PP-PRL-LGC-REDLER > PP-PRL-RDL-DR12 > PP-PRL-RDL-R01 > PP-PRL-RDL-R01B > PP-PRL-RDL-R02 > PP-PRL-RDL-R35 > PP-PRL-RDL-RF01 > PP-PRL-RDL-RG02 > PP-PRL-LGC-ZARANDAS > PP-PRL-ZRN-Z01 > PP-PRL-ALM-MTMA01 > PP-PRL-ZRN-Z02 > PP-PRL-ALM-MTMA02 > PP-PRL-ZRN-Z03 > PP-PRL-ALM-MTMA03 > PP-PRL-ZRN-Z04 > PP-PRL-ALM-MTMA04 > PP-PRL-ZRN-ZPP1 > PP-PRL-NOR-N02,55
286624,121e7c49-6f80-4698-91bd-c7c5a38e25dd-00045fa0,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,PP-HRN-LGC-ENFRIADORES,,PP-HRN-LGC-HARINA,PP-HRN-LGC-ENFRIADORES,PP-HRN-ENF-EG11,PP-HRN-ART-ATER-01,PP-HRN-ART-ATER-02,PP-HRN-ART-ATER-03,PP-HRN-ART-ATER-04,PP-HRN-ART-ATER-05,PP-HRN-ART-ATER-06,PP-HRN-ART-ATER-07,PP-HRN-ART-ATER-08,PP-HRN-ART-ATER-09,PP-HRN-ART-ATER-10,PP-HRN-ART-ATER-11,PP-HRN-ART-ATER-12,PP-HRN-ART-ATER-13,PP-HRN-ART-ATER-14,PP-HRN-ART-ATER-15,PP-HRN-ART-ATER-16,PP-HRN-RSC-S08,PP-HRN-RSC-S10,PP-HRN-VLV-SOV-200,PP-HRN-VNT-VE15,PP-HRN-CCL-CVE15,PP-HRN-VLV-VR15,PP-HRN-VNT-VE16,PP-HRN-CCL-CVE16,PP-HRN-VLV-VR16,PP-HRN-VNT-VE17,PP-HRN-CCL-CVE17,PP-HRN-VLV-VR17,PP-HRN-VNT-VE18,PP-HRN-CCL-CVE18,PP-HRN-VLV-VR18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP-HRN-LGC-HARINA > PP-HRN-LGC-ENFRIADORES > PP-HRN-ENF-EG11 > PP-HRN-ART-ATER-01 > PP-HRN-ART-ATER-02 > PP-HRN-ART-ATER-03 > PP-HRN-ART-ATER-04 > PP-HRN-ART-ATER-05 > PP-HRN-ART-ATER-06 > PP-HRN-ART-ATER-07 > PP-HRN-ART-ATER-08 > PP-HRN-ART-ATER-09 > PP-HRN-ART-ATER-10 > PP-HRN-ART-ATER-11 > PP-HRN-ART-ATER-12 > PP-HRN-ART-ATER-13 > PP-HRN-ART-ATER-14 > PP-HRN-ART-ATER-15 > PP-HRN-ART-ATER-16 > PP-HRN-RSC-S08 > PP-HRN-RSC-S10 > PP-HRN-VLV-SOV-200 > PP-HRN-VNT-VE15 > PP-HRN-CCL-CVE15 > PP-HRN-VLV-VR15 > PP-HRN-VNT-VE16 > PP-HRN-CCL-CVE16 > PP-HRN-VLV-VR16 > PP-HRN-VNT-VE17 > PP-HRN-CCL-CVE17 > PP-HRN-VLV-VR17 > PP-HRN-VNT-VE18 > PP-HRN-CCL-CVE18 > PP-HRN-VLV-VR18,34
286906,121e7c49-6f80-4698-91bd-c7c5a38e25dd-000460ba,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,PP-PRP-LGC-REDLER,,PP-PRP-LGC-PREPARACION,PP-PRP-LGC-REDLER,PP-PRP-RDL-DR01,PP-PRP-RDL-DR05,PP-PRP-RDL-DR06,PP-PRP-RDL-DR07,PP-PRP-RDL-R03,PP-PRP-RDL-R04,PP-PRP-RDL-R05,PP-PRP-RDL-R06,PP-PRP-RDL-R07,PP-PRP-RDL-R08,PP-PRP-RDL-R09,PP-PRP-RDL-R10,PP-PRP-RDL-R11,PP-PRP-RDL-R12,PP-PRP-RDL-R13,PP-PRP-RDL-R14,PP-PRP-RDL-R15,PP-PRP-RDL-R16,PP-PRP-RDL-R17,PP-PRP-RDL-RR01,PP-PRP-RDL-RZ01,PP-PRP-RDL-RZ02,PP-PRP-RDL-RZ03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP-PRP-LGC-PREPARACION > PP-PRP-LGC-REDLER > PP-PRP-RDL-DR01 > PP-PRP-RDL-DR05 > PP-PRP-RDL-DR06 > PP-PRP-RDL-DR07 > PP-PRP-RDL-R03 > PP-PRP-RDL-R04 > PP-PRP-RDL-R05 > PP-PRP-RDL-R06 > PP-PRP-RDL-R07 > PP-PRP-RDL-R08 > PP-PRP-RDL-R09 > PP-PRP-RDL-R10 > PP-PRP-RDL-R11 > PP-PRP-RDL-R12 > PP-PRP-RDL-R13 > PP-PRP-RDL-R14 > PP-PRP-RDL-R15 > PP-PRP-RDL-R16 > PP-PRP-RDL-R17 > PP-PRP-RDL-RR01 > PP-PRP-RDL-RZ01 > PP-PRP-RDL-RZ02 > PP-PRP-RDL-RZ03,25
365517,af4a1dfd-5c7d-4cb9-a1b8-2df1a4ebcc4e-000593cd,Generic Models,Biodiesel5,Biodiesel,Biodiesel,,,PP-PRL-SLO-SRECUP,PP,,PP-PRL-LGC-SILOS,PP-PRL-SLO-SRECUP,PP-PRL-VLV-VG09,PP-PRL-VLV-VR24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-PRL-LGC-SILOS > PP-PRL-SLO-SRECUP > PP-PRL-VLV-VG09 > PP-PRL-VLV-VR24,5
366082,112ed255-2c3e-4575-ba44-903fa5f3f8e7-00059602,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,PP-HRN-LGC-MOLINOS,,PP-HRN-LGC-HARINA,PP-HRN-LGC-ENFRIADORES,PP-HRN-ENF-EG12,PP-HRN-ART-ATER-17,PP-HRN-ART-ATER-18,PP-HRN-ART-ATER-19,PP-HRN-ART-ATER-20,PP-HRN-ART-ATER-21,PP-HRN-ART-ATER-22,PP-HRN-ART-ATER-23,PP-HRN-ART-ATER-24,PP-HRN-ART-ATER-25,PP-HRN-ART-ATER-26,PP-HRN-ART-ATER-27,PP-HRN-ART-ATER-28,PP-HRN-ART-ATER-29,PP-HRN-RSC-S09,PP-HRN-RSC-S11,PP-HRN-RSC-S22,PP-HRN-RSC-S23,PP-HRN-VLV-SOV-201,PP-HRN-VLV-SOV-202,PP-HRN-VNT-VE19,PP-HRN-CCL-CVE19,PP-HRN-VLV-VR19,PP-HRN-VNT-VE20,PP-HRN-CCL-CVE20,PP-HRN-VLV-VR20,PP-HRN-VNT-VE21,PP-HRN-CCL-CVE21,PP-HRN-VLV-VR21,PP-HRN-VNT-VE22,PP-HRN-CCL-CVE22,PP-HRN-VLV-VR22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP-HRN-LGC-HARINA > PP-HRN-LGC-ENFRIADORES > PP-HRN-ENF-EG12 > PP-HRN-ART-ATER-17 > PP-HRN-ART-ATER-18 > PP-HRN-ART-ATER-19 > PP-HRN-ART-ATER-20 > PP-HRN-ART-ATER-21 > PP-HRN-ART-ATER-22 > PP-HRN-ART-ATER-23 > PP-HRN-ART-ATER-24 > PP-HRN-ART-ATER-25 > PP-HRN-ART-ATER-26 > PP-HRN-ART-ATER-27 > PP-HRN-ART-ATER-28 > PP-HRN-ART-ATER-29 > PP-HRN-RSC-S09 > PP-HRN-RSC-S11 > PP-HRN-RSC-S22 > PP-HRN-RSC-S23 > PP-HRN-VLV-SOV-201 > PP-HRN-VLV-SOV-202 > PP-HRN-VNT-VE19 > PP-HRN-CCL-CVE19 > PP-HRN-VLV-VR19 > PP-HRN-VNT-VE20 > PP-HRN-CCL-CVE20 > PP-HRN-VLV-VR20 > PP-HRN-VNT-VE21 > PP-HRN-CCL-CVE21 > PP-HRN-VLV-VR21 > PP-HRN-VNT-VE22 > PP-HRN-CCL-CVE22 > PP-HRN-VLV-VR22,34
366280,112ed255-2c3e-4575-ba44-903fa5f3f8e7-000596c8,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,PP-HRN-LGC-VALVULAS A PUERTO,PP,PP-HRN-LGC-HARINA,PP-HRN-LGC-MOLINOS,PP-HRN-MLN-M01,PP-HRN-RSC-MA01,PP-HRN-RSC-SM01,PP-HRN-MLN-M02,PP-HRN-RSC-MA02,PP-HRN-RSC-SM02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-HRN-LGC-HARINA > PP-HRN-LGC-MOLINOS > PP-HRN-MLN-M01 > PP-HRN-RSC-MA01 > PP-HRN-RSC-SM01 > PP-HRN-MLN-M02 > PP-HRN-RSC-MA02 > PP-HRN-RSC-SM02,9
366559,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000597df,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,PP-EXT-LGC-SOLVENTE,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-LGC-DESTILACION,PP-EXT-BMB-BO22,PP-EXT-CDL-MASICO,PP-EXT-CND-COND,PP-EXT-EVP-EV01,PP-EXT-EVP-EV02,PP-EXT-BMB-BO20,PP-EXT-VLV-VSEV02,PP-EXT-EVP-EV03,PP-EXT-BMB-BO50 E,PP-EXT-PRC-PRECALEN,PP-EXT-STR-STRIPPER,PP-EXT-BMB-BO21,PP-EXT-VLV-LCV-230,PP-EXT-VLV-LCV-232,PP-EXT-VLV-LCV-233,PP-EXT-VLV-LCV-234,PP-EXT-VLV-PCV-010,PP-EXT-VLV-SOV-214 VS04,PP-EXT-VLV-TCV-011,PP-EXT-VLV-TCV-212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-DESTILACION > PP-EXT-BMB-BO22 > PP-EXT-CDL-MASICO > PP-EXT-CND-COND > PP-EXT-EVP-EV01 > PP-EXT-EVP-EV02 > PP-EXT-BMB-BO20 > PP-EXT-VLV-VSEV02 > PP-EXT-EVP-EV03 > PP-EXT-BMB-BO50 E > PP-EXT-PRC-PRECALEN > PP-EXT-STR-STRIPPER > PP-EXT-BMB-BO21 > PP-EXT-VLV-LCV-230 > PP-EXT-VLV-LCV-232 > PP-EXT-VLV-LCV-233 > PP-EXT-VLV-LCV-234 > PP-EXT-VLV-PCV-010 > PP-EXT-VLV-SOV-214 VS04 > PP-EXT-VLV-TCV-011 > PP-EXT-VLV-TCV-212,23
366791,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-000598c7,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-LGC-RECUP GASES,PP-EXT-ABS-ABSOV MINERAL,PP-EXT-BMB-BO24,PP-EXT-CND-CVENT01,PP-EXT-CND-CVENT02,PP-EXT-CDL-CAUDALIM,PP-EXT-ENF-EACMINERAL,PP-EXT-INT-INT02 AC/AC MIN,PP-EXT-INT-INT03 EAC/MINERAL,PP-EXT-STR-STRIPPER,PP-EXT-BMB-BO23,PP-EXT-CLT-CALENT,PP-EXT-VLV-SOV-310 VS08,PP-EXT-VLV-SOV-320 VS09,PP-EXT-VNT-VE02 E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-LGC-RECUP GASES > PP-EXT-ABS-ABSOV MINERAL > PP-EXT-BMB-BO24 > PP-EXT-CND-CVENT01 > PP-EXT-CND-CVENT02 > PP-EXT-CDL-CAUDALIM > PP-EXT-ENF-EACMINERAL > PP-EXT-INT-INT02 AC/AC MIN > PP-EXT-INT-INT03 EAC/MINERAL > PP-EXT-STR-STRIPPER > PP-EXT-BMB-BO23 > PP-EXT-CLT-CALENT > PP-EXT-VLV-SOV-310 VS08 > PP-EXT-VLV-SOV-320 VS09 > PP-EXT-VNT-VE02 E,17
366859,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-0005990b,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-EXT-EX01 EXTRACTOR,PP-EXT-CIL-SOV-080,PP-EXT-CLT-CALENT,PP-EXT-CND-COND,PP-EXT-FLT-F-AMIAD,PP-EXT-INT-INT01 AC/MIS,PP-EXT-RSC-RO01,PP-EXT-TNQ-TKMISCELAS,PP-EXT-BMB-BO51 E,PP-EXT-VLV-FCV-050,PP-EXT-VLV-LCV-030,PP-EXT-VLV-SOV-031,PP-EXT-VLV-VS07,PP-EXT-SIS-DILUVIO,PP-EXT-VLV-VD01,PP-EXT-VLV-VD02,PP-EXT-VLV-VD03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-EXT-EX01 EXTRACTOR > PP-EXT-CIL-SOV-080 > PP-EXT-CLT-CALENT > PP-EXT-CND-COND > PP-EXT-FLT-F-AMIAD > PP-EXT-INT-INT01 AC/MIS > PP-EXT-RSC-RO01 > PP-EXT-TNQ-TKMISCELAS > PP-EXT-BMB-BO51 E > PP-EXT-VLV-FCV-050 > PP-EXT-VLV-LCV-030 > PP-EXT-VLV-SOV-031 > PP-EXT-VLV-VS07 > PP-EXT-SIS-DILUVIO > PP-EXT-VLV-VD01 > PP-EXT-VLV-VD02 > PP-EXT-VLV-VD03,19
366922,58a0c5ec-573a-4dcc-9a0e-9d96a2f21f89-0005994a,Roofs,,Genérico - 400 mm,Genérico - 400 mm,,,PP-EXT-TST-DT01,PP,PP-EXT-LGC-EXTRACCION,PP-EXT-TRM-TRMSOLV,PP-EXT-BMB-BO43,PP-EXT-BMB-BO44,PP-EXT-BMB-BO49 E,PP-EXT-TNQ-DECANTADOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PP > PP-EXT-LGC-EXTRACCION > PP-EXT-TRM-TRMSOLV > PP-EXT-BMB-BO43 > PP-EXT-BMB-BO44 > PP-EXT-BMB-BO49 E > PP-EXT-TNQ-DECANTADOR,7
