element_id	group_key	slots	max_confidence
495248	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
495250	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
495252	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
495254	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
495256	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
495258	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
495260	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
495262	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
495264	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
495266	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
495268	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
495270	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
495272	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502753	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502755	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502757	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502759	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502761	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502763	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502765	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502767	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502769	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502771	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502773	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502775	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502777	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502779	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502781	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502783	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502785	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502787	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502789	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502791	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502793	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502795	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502797	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502799	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502801	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502803	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502805	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502807	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502809	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502811	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502813	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502815	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502817	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502819	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502821	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502823	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502825	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502827	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502829	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502831	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502833	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502835	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502837	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502839	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502841	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502843	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502845	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502847	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502849	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502851	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502853	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
502855	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__sin_mark	4	1.0
495066	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495068	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495070	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495072	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495074	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495076	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495078	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495080	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495082	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495084	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495086	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495088	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495090	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495092	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495094	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495096	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495098	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495100	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495102	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495104	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495106	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495108	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495110	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495112	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495114	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495116	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495118	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495120	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495122	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495124	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495126	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495128	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495130	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495132	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495134	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495136	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495138	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495140	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495142	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495144	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495146	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495148	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495150	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495152	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495154	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495156	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495158	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495160	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495162	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495164	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495166	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495168	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502649	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502651	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502653	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502655	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502657	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502659	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502661	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502663	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502665	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502667	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502669	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502671	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502673	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502675	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502677	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502679	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502681	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502683	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502685	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502687	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502689	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502691	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502693	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502695	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502697	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502699	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502701	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502703	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502705	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502707	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502709	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502711	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502713	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502715	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502717	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502719	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502721	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502723	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502725	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502727	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502729	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502731	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502733	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502735	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502737	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502739	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502741	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502743	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502745	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502747	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502749	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
502751	estructura|Structural Columns|Hormigón-Rectangular-Pilar|20*20||ref|test:npt_-0_53__st	4	1.0
495373	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495375	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495377	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495379	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495381	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495383	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495385	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495387	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495389	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495391	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495393	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495395	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495397	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495399	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495401	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495403	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495405	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495407	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495409	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495411	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495413	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495415	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495417	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495419	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495421	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495423	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495425	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495427	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495429	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495431	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495433	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495435	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495437	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495439	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495441	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495443	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495445	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495447	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495449	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495451	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495473	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495475	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495477	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495479	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495481	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495483	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495485	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495487	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495489	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495491	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495493	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
495495	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
502955	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
502957	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
502959	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
502961	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
502963	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
502965	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
502967	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
502969	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
502971	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
502973	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
502975	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
502977	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
502979	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
502981	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
502983	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
502985	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
502987	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
502989	estructura|Structural Foundations|M_Zapata-Rectangular|Base Isowea||ref|test:npt_-0_53__sin_mark	3	1.0
