estado_match,tipo_asociacion,codigo_project,descripcion_project,project_id,outline_level,outline_number,parent_task_name,parent_codigo_project,ancestor_codes_project,ancestor_names_project,project_path,element_id_revit,unique_id_revit,category,family,type,name,btz_numero_activo,btz_path_actual,parametro_match,contenedor_sugerido_element_id,contenedor_sugerido_unique_id,contenedor_sugerido_path,contenedor_sugerido_nivel,slots_libres_contenedor,requiere_split_por_slots,puntaje_contenedor,segundo_puntaje_contenedor,diferencia_puntaje,criterio_contenedor,candidatos_contenedor,ancestro_project_usado,observacion,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,btz_description_31,btz_description_32,btz_description_33,btz_description_34,btz_description_35,btz_description_36,btz_description_37,btz_description_38,btz_description_39,btz_description_40,btz_description_41,btz_description_42,btz_description_43,btz_description_44,btz_description_45,btz_description_46,btz_description_47,btz_description_48,btz_description_49,btz_description_50,btz_description_51,btz_description_52,btz_description_53,btz_description_54,btz_description_55,btz_description_56,btz_description_57,btz_description_58,btz_description_59,btz_description_60,btz_description_61,btz_description_62,btz_description_63,btz_description_64,btz_description_65,btz_description_66,btz_description_67,btz_description_68,btz_description_69,btz_description_70,btz_description_71,btz_description_72,btz_description_73,btz_description_74,btz_description_75,btz_description_76,btz_description_77,btz_description_78,btz_description_79,btz_description_80,estado_confirmacion
asignable_a_contenedor,contenedor_por_ancestro_project,PR-EXT1-CND-I19B,CONDENSADOR I-19 B | Grupo: PR-CND I19-B,502,4,502,PR-EXT1-LGC-CONDENSADORES,PR-EXT1-LGC-CONDENSADORES,PR-EXT1-LGC-EXTRACCION > PR-EXT1-LGC-CONDENSADORES,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES > PR-EXT1-CND-I19B,414821,588948db-dff1-4d88-9ae5-3f6f08daf997-00065465,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,contenedor_scoring,414821,588948db-dff1-4d88-9ae5-3f6f08daf997-00065465,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,3,77,NO,200,0,200,ancestro_project_exacto,414821:200:PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,PR-EXT1-LGC-CONDENSADORES,Sin match puntual; contenedor único por ancestro Project PR-EXT1-LGC-CONDENSADORES.,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-CONDENSADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-EXT1-EYC-I41/19B,EYECTOR I-41/19 B | Grupo: PR-EYC I-41,503,5,503,PR-EXT1-CND-I19B,PR-EXT1-CND-I19B,PR-EXT1-LGC-EXTRACCION > PR-EXT1-LGC-CONDENSADORES > PR-EXT1-CND-I19B,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES > PR-EXT1-CND-I19B,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES > PR-EXT1-CND-I19B > PR-EXT1-EYC-I41/19B,414821,588948db-dff1-4d88-9ae5-3f6f08daf997-00065465,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,contenedor_scoring,414821,588948db-dff1-4d88-9ae5-3f6f08daf997-00065465,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,3,77,NO,200,0,200,ancestro_project_exacto,414821:200:PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,PR-EXT1-LGC-CONDENSADORES,Sin match puntual; contenedor único por ancestro Project PR-EXT1-LGC-CONDENSADORES.,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-CONDENSADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-EXT1-CND-I20A,CONDENSADOR I-20A <MEZCLA> | Grupo: PR-CND I20-A,504,4,504,PR-EXT1-LGC-CONDENSADORES,PR-EXT1-LGC-CONDENSADORES,PR-EXT1-LGC-EXTRACCION > PR-EXT1-LGC-CONDENSADORES,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES > PR-EXT1-CND-I20A,414821,588948db-dff1-4d88-9ae5-3f6f08daf997-00065465,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,contenedor_scoring,414821,588948db-dff1-4d88-9ae5-3f6f08daf997-00065465,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,3,77,NO,200,0,200,ancestro_project_exacto,414821:200:PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,PR-EXT1-LGC-CONDENSADORES,Sin match puntual; contenedor único por ancestro Project PR-EXT1-LGC-CONDENSADORES.,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-CONDENSADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-EXT1-CND-I20B,CONDENSADOR I-20B | Grupo: PR-CND I20-B,505,4,505,PR-EXT1-LGC-CONDENSADORES,PR-EXT1-LGC-CONDENSADORES,PR-EXT1-LGC-EXTRACCION > PR-EXT1-LGC-CONDENSADORES,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES > PR-EXT1-CND-I20B,414821,588948db-dff1-4d88-9ae5-3f6f08daf997-00065465,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,contenedor_scoring,414821,588948db-dff1-4d88-9ae5-3f6f08daf997-00065465,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,3,77,NO,200,0,200,ancestro_project_exacto,414821:200:PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,PR-EXT1-LGC-CONDENSADORES,Sin match puntual; contenedor único por ancestro Project PR-EXT1-LGC-CONDENSADORES.,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-CONDENSADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-EXT1-CND-I20C,CONDENSADOR I-20C | Grupo: PR-CND I20-C,506,4,506,PR-EXT1-LGC-CONDENSADORES,PR-EXT1-LGC-CONDENSADORES,PR-EXT1-LGC-EXTRACCION > PR-EXT1-LGC-CONDENSADORES,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES > PR-EXT1-CND-I20C,414821,588948db-dff1-4d88-9ae5-3f6f08daf997-00065465,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,contenedor_scoring,414821,588948db-dff1-4d88-9ae5-3f6f08daf997-00065465,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,3,77,NO,200,0,200,ancestro_project_exacto,414821:200:PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,PR-EXT1-LGC-CONDENSADORES,Sin match puntual; contenedor único por ancestro Project PR-EXT1-LGC-CONDENSADORES.,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-CONDENSADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-EXT1-CND-I20D,CONDENSADOR I-20D | Grupo: PR-CND I20-D,507,4,507,PR-EXT1-LGC-CONDENSADORES,PR-EXT1-LGC-CONDENSADORES,PR-EXT1-LGC-EXTRACCION > PR-EXT1-LGC-CONDENSADORES,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES > PR-EXT1-CND-I20D,414821,588948db-dff1-4d88-9ae5-3f6f08daf997-00065465,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,contenedor_scoring,414821,588948db-dff1-4d88-9ae5-3f6f08daf997-00065465,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,3,77,NO,200,0,200,ancestro_project_exacto,414821:200:PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-CONDENSADORES,PR-EXT1-LGC-CONDENSADORES,Sin match puntual; contenedor único por ancestro Project PR-EXT1-LGC-CONDENSADORES.,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-CONDENSADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
match_elemento_puntual,elemento_puntual,PR-EXT1-LGC-ENFRIADORES,LOGICO ENFRIADORES EXTRACCION 1 | Grupo: PR-LOGICO,508,3,508,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-EXTRACCION,PR-EXT1-LGC-EXTRACCION,PR > PR-EXT1-LGC-EXTRACCION 1,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-ENFRIADORES,372206,c1b86e07-db16-4679-93c3-323d244a69e5-0005adee,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-ENFRIADORES,btz_description_03,,,,,,,,,,,,,Coincidencia exacta única con elemento Revit.,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-ENFRIADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-EXT1-ENF-I181A/B,ENFRIADOR A PLACA AC.ABS. I-181A/B | Grupo: PR-ENF I-181 A/B,509,4,509,PR-EXT1-LGC-ENFRIADORES,PR-EXT1-LGC-ENFRIADORES,PR-EXT1-LGC-EXTRACCION > PR-EXT1-LGC-ENFRIADORES,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-ENFRIADORES,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-ENFRIADORES > PR-EXT1-ENF-I181A/B,372206,c1b86e07-db16-4679-93c3-323d244a69e5-0005adee,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-ENFRIADORES,contenedor_scoring,372206,c1b86e07-db16-4679-93c3-323d244a69e5-0005adee,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-ENFRIADORES,3,77,NO,200,0,200,ancestro_project_exacto,372206:200:PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-ENFRIADORES,PR-EXT1-LGC-ENFRIADORES,Sin match puntual; contenedor único por ancestro Project PR-EXT1-LGC-ENFRIADORES.,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-ENFRIADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-EXT1-ENF-I581,ENFRIADOR AC. TERMINADO I-581 | Grupo: PR-ENF I-581,510,4,510,PR-EXT1-LGC-ENFRIADORES,PR-EXT1-LGC-ENFRIADORES,PR-EXT1-LGC-EXTRACCION > PR-EXT1-LGC-ENFRIADORES,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-ENFRIADORES,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-ENFRIADORES > PR-EXT1-ENF-I581,372206,c1b86e07-db16-4679-93c3-323d244a69e5-0005adee,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-ENFRIADORES,contenedor_scoring,372206,c1b86e07-db16-4679-93c3-323d244a69e5-0005adee,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-ENFRIADORES,3,77,NO,200,0,200,ancestro_project_exacto,372206:200:PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-ENFRIADORES,PR-EXT1-LGC-ENFRIADORES,Sin match puntual; contenedor único por ancestro Project PR-EXT1-LGC-ENFRIADORES.,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-ENFRIADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
match_elemento_puntual,elemento_puntual,PR-EXT1-LGC-GRANULADORES,LOGICO GRANULADORES EXTRACCION 1 | Grupo: PR-LOGICO,511,3,511,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-EXTRACCION,PR-EXT1-LGC-EXTRACCION,PR > PR-EXT1-LGC-EXTRACCION 1,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,380734,78d32039-a934-4204-a849-af0b99e119be-0005cf3e,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,btz_description_03,,,,,,,,,,,,,Coincidencia exacta única con elemento Revit.,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-GRANULADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-EXT1-ENF-I13,ENFRIADOR HORIZONTAL ITEM 13 | Grupo: PR-ENF I-13,512,4,512,PR-EXT1-LGC-GRANULADORES,PR-EXT1-LGC-GRANULADORES,PR-EXT1-LGC-EXTRACCION > PR-EXT1-LGC-GRANULADORES,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES > PR-EXT1-ENF-I13,380734,78d32039-a934-4204-a849-af0b99e119be-0005cf3e,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,contenedor_scoring,380734,78d32039-a934-4204-a849-af0b99e119be-0005cf3e,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,3,77,NO,200,0,200,ancestro_project_exacto,380734:200:PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,PR-EXT1-LGC-GRANULADORES,Sin match puntual; contenedor único por ancestro Project PR-EXT1-LGC-GRANULADORES.,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-GRANULADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-EXT1-CCL-C01,CICLON C01 ITEM 13 | Grupo: PR-CCL EXT1,513,5,513,PR-EXT1-ENF-I13,PR-EXT1-ENF-I13,PR-EXT1-LGC-EXTRACCION > PR-EXT1-LGC-GRANULADORES > PR-EXT1-ENF-I13,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES > PR-EXT1-ENF-I13,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES > PR-EXT1-ENF-I13 > PR-EXT1-CCL-C01,380734,78d32039-a934-4204-a849-af0b99e119be-0005cf3e,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,contenedor_scoring,380734,78d32039-a934-4204-a849-af0b99e119be-0005cf3e,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,3,77,NO,200,0,200,ancestro_project_exacto,380734:200:PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,PR-EXT1-LGC-GRANULADORES,Sin match puntual; contenedor único por ancestro Project PR-EXT1-LGC-GRANULADORES.,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-GRANULADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-EXT1-VLV-VR01,VALVULA ROTATIVA Nº 1  <E.H.13> (O) | Grupo: PR-VLV I-13 EXT1,514,6,514,PR-EXT1-CCL-C01,PR-EXT1-CCL-C01,PR-EXT1-LGC-EXTRACCION > PR-EXT1-LGC-GRANULADORES > PR-EXT1-ENF-I13 > PR-EXT1-CCL-C01,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES > PR-EXT1-ENF-I13 > PR-EXT1-CCL-C01,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES > PR-EXT1-ENF-I13 > PR-EXT1-CCL-C01 > PR-EXT1-VLV-VR01,380734,78d32039-a934-4204-a849-af0b99e119be-0005cf3e,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,contenedor_scoring,380734,78d32039-a934-4204-a849-af0b99e119be-0005cf3e,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,3,77,NO,200,0,200,ancestro_project_exacto,380734:200:PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,PR-EXT1-LGC-GRANULADORES,Sin match puntual; contenedor único por ancestro Project PR-EXT1-LGC-GRANULADORES.,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-GRANULADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-EXT1-VNT-EH01,VENTILADOR Nº 1 (O)  <E.H.13> | Grupo: PR-VNT I-13 EXT1,515,6,515,PR-EXT1-CCL-C01,PR-EXT1-CCL-C01,PR-EXT1-LGC-EXTRACCION > PR-EXT1-LGC-GRANULADORES > PR-EXT1-ENF-I13 > PR-EXT1-CCL-C01,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES > PR-EXT1-ENF-I13 > PR-EXT1-CCL-C01,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES > PR-EXT1-ENF-I13 > PR-EXT1-CCL-C01 > PR-EXT1-VNT-EH01,380734,78d32039-a934-4204-a849-af0b99e119be-0005cf3e,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,contenedor_scoring,380734,78d32039-a934-4204-a849-af0b99e119be-0005cf3e,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,3,77,NO,200,0,200,ancestro_project_exacto,380734:200:PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,PR-EXT1-LGC-GRANULADORES,Sin match puntual; contenedor único por ancestro Project PR-EXT1-LGC-GRANULADORES.,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-GRANULADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-EXT1-CCL-C02,CICLON C02 ITEM 13 | Grupo: PR-CCL EXT1,516,5,516,PR-EXT1-ENF-I13,PR-EXT1-ENF-I13,PR-EXT1-LGC-EXTRACCION > PR-EXT1-LGC-GRANULADORES > PR-EXT1-ENF-I13,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES > PR-EXT1-ENF-I13,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES > PR-EXT1-ENF-I13 > PR-EXT1-CCL-C02,380734,78d32039-a934-4204-a849-af0b99e119be-0005cf3e,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,contenedor_scoring,380734,78d32039-a934-4204-a849-af0b99e119be-0005cf3e,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,3,77,NO,200,0,200,ancestro_project_exacto,380734:200:PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,PR-EXT1-LGC-GRANULADORES,Sin match puntual; contenedor único por ancestro Project PR-EXT1-LGC-GRANULADORES.,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-GRANULADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-EXT1-VLV-VR02,VALVULA ROTATIVA Nº 2   <E.H.13> | Grupo: PR-VLV I-13 EXT1,517,6,517,PR-EXT1-CCL-C02,PR-EXT1-CCL-C02,PR-EXT1-LGC-EXTRACCION > PR-EXT1-LGC-GRANULADORES > PR-EXT1-ENF-I13 > PR-EXT1-CCL-C02,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES > PR-EXT1-ENF-I13 > PR-EXT1-CCL-C02,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES > PR-EXT1-ENF-I13 > PR-EXT1-CCL-C02 > PR-EXT1-VLV-VR02,380734,78d32039-a934-4204-a849-af0b99e119be-0005cf3e,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,contenedor_scoring,380734,78d32039-a934-4204-a849-af0b99e119be-0005cf3e,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,3,77,NO,200,0,200,ancestro_project_exacto,380734:200:PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,PR-EXT1-LGC-GRANULADORES,Sin match puntual; contenedor único por ancestro Project PR-EXT1-LGC-GRANULADORES.,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-GRANULADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
asignable_a_contenedor,contenedor_por_ancestro_project,PR-EXT1-VNT-EH02,VENTILADOR Nº 2       <E.H.13> | Grupo: PR-VNT I-13 EXT1,518,6,518,PR-EXT1-CCL-C02,PR-EXT1-CCL-C02,PR-EXT1-LGC-EXTRACCION > PR-EXT1-LGC-GRANULADORES > PR-EXT1-ENF-I13 > PR-EXT1-CCL-C02,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES > PR-EXT1-ENF-I13 > PR-EXT1-CCL-C02,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES > PR-EXT1-ENF-I13 > PR-EXT1-CCL-C02 > PR-EXT1-VNT-EH02,380734,78d32039-a934-4204-a849-af0b99e119be-0005cf3e,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,contenedor_scoring,380734,78d32039-a934-4204-a849-af0b99e119be-0005cf3e,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,3,77,NO,200,0,200,ancestro_project_exacto,380734:200:PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-GRANULADORES,PR-EXT1-LGC-GRANULADORES,Sin match puntual; contenedor único por ancestro Project PR-EXT1-LGC-GRANULADORES.,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-GRANULADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,confirmado_auto
