element_id,unique_id,category,family,type,name,btz_path_detectado,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,btz_description_31,btz_description_32,btz_description_33,btz_description_34,btz_description_35,btz_description_36,btz_description_37,btz_description_38,btz_description_39,btz_description_40,btz_description_41,btz_description_42,btz_description_43,btz_description_44,btz_description_45,btz_description_46,btz_description_47,btz_description_48,btz_description_49,btz_description_50,btz_description_51,btz_description_52,btz_description_53,btz_description_54,btz_description_55,btz_description_56,btz_description_57,btz_description_58,btz_description_59,btz_description_60,btz_description_61,btz_description_62,btz_description_63,btz_description_64,btz_description_65,btz_description_66,btz_description_67,btz_description_68,btz_description_69,btz_description_70,btz_description_71,btz_description_72,btz_description_73,btz_description_74,btz_description_75,btz_description_76,btz_description_77,btz_description_78,btz_description_79,btz_description_80,cantidad_btz_description_con_valor,slots_libres,cantidad_codigos_project_asignados_sugeridos
240371,ede68319-9e31-40a4-a8a0-dc8606edf063-0003aaf3,Suelos,,Camino industrial,Camino industrial,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-PLAYA DE CAMIONES > PR-PLYMP-PLY-CAM4,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-PLAYA DE CAMIONES,PR-PLYMP-PLY-CAM4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
262509,6537a3cc-b31c-4ab7-8606-8f606b5b0101-0004016d,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-EXP-LGC-EXPEDICION > PR-EXP-LGC-PREINGRESO > PR-EXP-CBN-CBNPI,PR,PR-EXP-LGC-EXPEDICION,PR-EXP-LGC-PREINGRESO,PR-EXP-CBN-CBNPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,1
265640,6537a3cc-b31c-4ab7-8606-8f606b5b0101-00040da8,Suelos,,Camino industrial,Camino industrial,PR > PR-EXP-LGC-EXPEDICION > PR-EXP-LGC-BALANZA > PR-EXP-CBN-CBBLZ,PR,PR-EXP-LGC-EXPEDICION,PR-EXP-LGC-BALANZA,PR-EXP-CBN-CBBLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
266329,6537a3cc-b31c-4ab7-8606-8f606b5b0101-00041059,Suelos,,Camino industrial,Camino industrial,PR > PR-EXP-LGC-EXPEDICION > PR-EXP-LGC-BALANZA > PR-EXP-CBN-CBBLZ,PR,PR-EXP-LGC-EXPEDICION,PR-EXP-LGC-BALANZA,PR-EXP-CBN-CBBLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
267399,6537a3cc-b31c-4ab7-8606-8f606b5b0101-00041487,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-CALADO ACEITE,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-CALADO ACEITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
268741,6537a3cc-b31c-4ab7-8606-8f606b5b0101-000419c5,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-PLYSP-LGC-PLAYA Y SUB > PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 9 > PR-PLYSP-RSC-RS9,PR,PR-PLYSP-LGC-PLAYA Y SUB,PR-PLYSP-LGC-SILO CELDA DEP. S.P. Nº 9,PR-PLYSP-RSC-RS9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
361530,6515bfd8-768b-49ac-a69a-af07193c05bc-0005843a,Modelos genéricos,Modelos genéricos 15,Modelos genéricos 8,Modelos genéricos 8,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CHIEF > PR-PLYMP-SLO-SVCHF04,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CHIEF,PR-PLYMP-SLO-SVCHF04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,8
361960,6515bfd8-768b-49ac-a69a-af07193c05bc-000585e8,Modelos genéricos,Modelos genéricos 16,Modelos genéricos 8,Modelos genéricos 8,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CHIEF > PR-PLYMP-SLO-SVCHF01,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CHIEF,PR-PLYMP-SLO-SVCHF01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,8
363103,6515bfd8-768b-49ac-a69a-af07193c05bc-00058a5f,Modelos genéricos,Modelos genéricos 18,Modelos genéricos 11,Modelos genéricos 11,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-ASSKW1,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-VNT-ASSKW1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
363424,c1b86e07-db16-4679-93c3-323d244a69e5-00058ba0,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-EXP-LGC-EXPEDICION > PR-EXP-LGC-BALANZA > PR-EXP-CBN-CBBLZ,PR,PR-EXP-LGC-EXPEDICION,PR-EXP-LGC-BALANZA,PR-EXP-CBN-CBBLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
368306,c1b86e07-db16-4679-93c3-323d244a69e5-00059eb2,Modelos genéricos,Modelos genéricos 19,Modelos genéricos 1,Modelos genéricos 1,PR > PR-ACT-LGC-ACEITE > PR-ACT-LGC-TANQUES > PR-ACT-TNQ-AC13,PR,PR-ACT-LGC-ACEITE,PR-ACT-LGC-TANQUES,PR-ACT-TNQ-AC13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,1
368453,c1b86e07-db16-4679-93c3-323d244a69e5-00059f45,Modelos genéricos,Modelos genéricos 20,Modelos genéricos 1,Modelos genéricos 1,PR > PR-SGI-LGC-SEGURIDAD INDUST > PR-SGI-LGC-GENERAL > PR-SGI-CST-AUST,PR,PR-SGI-LGC-SEGURIDAD INDUST,PR-SGI-LGC-GENERAL,PR-SGI-CST-AUST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
368827,c1b86e07-db16-4679-93c3-323d244a69e5-0005a0bb,Modelos genéricos,Modelos genéricos 21,Modelos genéricos 1,Modelos genéricos 1,PR > PR-SGI-LGC-SEGURIDAD INDUST > PR-SGI-LGC-GENERAL > PR-SGI-CST-AUST,PR,PR-SGI-LGC-SEGURIDAD INDUST,PR-SGI-LGC-GENERAL,PR-SGI-CST-AUST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
368900,c1b86e07-db16-4679-93c3-323d244a69e5-0005a104,Modelos genéricos,Modelos genéricos 22,Modelos genéricos 1,Modelos genéricos 1,PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS > PR-AGR-SLO-14V,PR,PR-AGR-LGC-REPROCESO,PR-AGR-LGC-SILOS,PR-AGR-SLO-14V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
369026,c1b86e07-db16-4679-93c3-323d244a69e5-0005a182,Modelos genéricos,Modelos genéricos 23,Modelos genéricos 1,Modelos genéricos 1,PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS > PR-AGR-SLO-15V,PR,PR-AGR-LGC-REPROCESO,PR-AGR-LGC-SILOS,PR-AGR-SLO-15V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
369451,c1b86e07-db16-4679-93c3-323d244a69e5-0005a32b,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-ADM-LGC-AMINISTRACION > PR-ADM-LGC-GENERAL > PR-ADM-UPS-UPS2,PR,PR-ADM-LGC-AMINISTRACION,PR-ADM-LGC-GENERAL,PR-ADM-UPS-UPS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,11
369831,c1b86e07-db16-4679-93c3-323d244a69e5-0005a4a7,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-LAB-LGC-LABORATORIO > PR-LAB-LGC-GENERAL > PR-LAB-VNT-EGCP1,PR,PR-LAB-LGC-LABORATORIO,PR-LAB-LGC-GENERAL,PR-LAB-VNT-EGCP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,48
370492,c1b86e07-db16-4679-93c3-323d244a69e5-0005a73c,Suelos,,Genérico 150 mm,Genérico 150 mm,PR > PR-EFL-LGC-EFLUENTES > PR-EFL-LGC-LAGUNA EFLUENTES 1. <L/E>,PR,PR-EFL-LGC-EFLUENTES,PR-EFL-LGC-LAGUNA EFLUENTES 1. <L/E>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
370899,c1b86e07-db16-4679-93c3-323d244a69e5-0005a8d3,Suelos,,Genérico 150 mm,Genérico 150 mm,PR > PR-EFL-LGC-EFLUENTES > PR-EFL-LGC-LAGUNA EFLUENTES 2. <L/E>,PR,PR-EFL-LGC-EFLUENTES,PR-EFL-LGC-LAGUNA EFLUENTES 2. <L/E>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
371420,c1b86e07-db16-4679-93c3-323d244a69e5-0005aadc,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS,PR,PR-AGR-LGC-REPROCESO,PR-AGR-LGC-SILOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
371449,c1b86e07-db16-4679-93c3-323d244a69e5-0005aaf9,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-HRN-LGC-HARINA > PR-HRN-LGC-MOLINOS,PR,PR-HRN-LGC-HARINA,PR-HRN-LGC-MOLINOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
371623,c1b86e07-db16-4679-93c3-323d244a69e5-0005aba7,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-HRN-LGC-HARINA > PR-HRN-LGC-MOLINOS,PR,PR-HRN-LGC-HARINA,PR-HRN-LGC-MOLINOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
372022,c1b86e07-db16-4679-93c3-323d244a69e5-0005ad36,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-VPR1-LGC-VAPOR 1 > PR-VPR1-LGC-FILTRO PRECIPITADOR ELECTROESTATICO > PR-VPR1-VNT-VPH,PR,PR-VPR1-LGC-VAPOR 1,PR-VPR1-LGC-FILTRO PRECIPITADOR ELECTROESTATICO,PR-VPR1-VNT-VPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,5
372067,c1b86e07-db16-4679-93c3-323d244a69e5-0005ad63,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-VPR1-LGC-VAPOR 1 > PR-VPR1-LGC-FILTRO PRECIPITADOR ELECTROESTATICO,PR,PR-VPR1-LGC-VAPOR 1,PR-VPR1-LGC-FILTRO PRECIPITADOR ELECTROESTATICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
372099,c1b86e07-db16-4679-93c3-323d244a69e5-0005ad83,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-TOSTER COC. DESOLVENT. DT-201,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-TOSTER COC. DESOLVENT. DT-201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
372206,c1b86e07-db16-4679-93c3-323d244a69e5-0005adee,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-ENFRIADORES,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-ENFRIADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,2
372668,c1b86e07-db16-4679-93c3-323d244a69e5-0005afbc,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP04,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,3
372918,c1b86e07-db16-4679-93c3-323d244a69e5-0005b0b6,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-PRL1-LGC-PRELIMPIEZA 1 > PR-PRL1-LGC-GENERAL,PR,PR-PRL1-LGC-PRELIMPIEZA 1,PR-PRL1-LGC-GENERAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,15
373548,f26b48f9-0279-47cf-b5b3-6772136bf76f-0005b32c,Modelos genéricos,Modelos genéricos 26,Modelos genéricos 1,Modelos genéricos 1,PR > PR-ACT-LGC-ACEITE > PR-ACT-LGC-TANQUES > PR-ACT-TNQ-AC08,PR,PR-ACT-LGC-ACEITE,PR-ACT-LGC-TANQUES,PR-ACT-TNQ-AC08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
373704,f26b48f9-0279-47cf-b5b3-6772136bf76f-0005b3c8,Modelos genéricos,Modelos genéricos 27,Modelos genéricos 1,Modelos genéricos 1,PR > PR-ACT-LGC-ACEITE > PR-ACT-LGC-TANQUES > PR-ACT-TNQ-AC09,PR,PR-ACT-LGC-ACEITE,PR-ACT-LGC-TANQUES,PR-ACT-TNQ-AC09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,1
374310,f26b48f9-0279-47cf-b5b3-6772136bf76f-0005b626,Modelos genéricos,Modelos genéricos 28,Modelos genéricos 1,Modelos genéricos 1,PR > PR-ACT-LGC-ACEITE > PR-ACT-LGC-TANQUES > PR-ACT-TNQ-AC07,PR,PR-ACT-LGC-ACEITE,PR-ACT-LGC-TANQUES,PR-ACT-TNQ-AC07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
374347,f26b48f9-0279-47cf-b5b3-6772136bf76f-0005b64b,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-TLLOC-LGC-TALLER OBRA CIVIL > PR-TLLOC-LGC-GENERAL,PR,PR-TLLOC-LGC-TALLER OBRA CIVIL,PR-TLLOC-LGC-GENERAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
374469,f26b48f9-0279-47cf-b5b3-6772136bf76f-0005b6c5,Modelos genéricos,Modelos genéricos 29,Modelos genéricos 1,Modelos genéricos 1,PR > PR-PDA-LGC-PLANTA DE AGUA > PR-PDA-LGC-GENERAL > PR-PDA-TNQ-AGC,PR,PR-PDA-LGC-PLANTA DE AGUA,PR-PDA-LGC-GENERAL,PR-PDA-TNQ-AGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,15
374490,f26b48f9-0279-47cf-b5b3-6772136bf76f-0005b6da,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-ALM-LGC-ALMACEN RICARDONE > PR-ALM-LGC-GENERAL > PR-ALM-ATL-YAL3,PR,PR-ALM-LGC-ALMACEN RICARDONE,PR-ALM-LGC-GENERAL,PR-ALM-ATL-YAL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
374552,f26b48f9-0279-47cf-b5b3-6772136bf76f-0005b718,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CELDA > PR-PLYMP-SLO-DMP05,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CELDA,PR-PLYMP-SLO-DMP05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,3
375009,f26b48f9-0279-47cf-b5b3-6772136bf76f-0005b8e1,Modelos genéricos,Modelos genéricos 30,Modelos genéricos 8,Modelos genéricos 8,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CHIEF > PR-PLYMP-SLO-SVCHF02,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CHIEF,PR-PLYMP-SLO-SVCHF02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,8
375033,f26b48f9-0279-47cf-b5b3-6772136bf76f-0005b8f9,Modelos genéricos,Modelos genéricos 31,Modelos genéricos 8,Modelos genéricos 8,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CHIEF > PR-PLYMP-SLO-SVCHF03,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CHIEF,PR-PLYMP-SLO-SVCHF03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,8
375180,f26b48f9-0279-47cf-b5b3-6772136bf76f-0005b98c,Modelos genéricos,Modelos genéricos 32,Modelos genéricos 8,Modelos genéricos 8,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CHIEF > PR-PLYMP-SLO-SVCHF05,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CHIEF,PR-PLYMP-SLO-SVCHF05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,8
375196,f26b48f9-0279-47cf-b5b3-6772136bf76f-0005b99c,Modelos genéricos,Modelos genéricos 33,Modelos genéricos 8,Modelos genéricos 8,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS CHIEF > PR-PLYMP-SLO-SVCHF06,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS CHIEF,PR-PLYMP-SLO-SVCHF06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,8
376535,f26b48f9-0279-47cf-b5b3-6772136bf76f-0005bed7,Suelos,,Camino industrial,Camino industrial,PR > PR-EXP-LGC-EXPEDICION > PR-EXP-LGC-BALANZA > PR-EXP-CBN-CBBLZ,PR,PR-EXP-LGC-EXPEDICION,PR-EXP-LGC-BALANZA,PR-EXP-CBN-CBBLZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
377142,f26b48f9-0279-47cf-b5b3-6772136bf76f-0005c136,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-TLLOC-LGC-TALLER OBRA CIVIL > PR-TLLOC-LGC-GENERAL > PR-TLLOC-VNT-AXI01,PR,PR-TLLOC-LGC-TALLER OBRA CIVIL,PR-TLLOC-LGC-GENERAL,PR-TLLOC-VNT-AXI01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,2
377236,f26b48f9-0279-47cf-b5b3-6772136bf76f-0005c194,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-TORRE ENFRIAMIENTO SULZER Nº 1 > PR-EXT1-VNT-TE01,PR,PR-EXT1-LGC-EXTRACCION 1,PR-EXT1-LGC-TORRE ENFRIAMIENTO SULZER Nº 1,PR-EXT1-VNT-TE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,1
377280,f26b48f9-0279-47cf-b5b3-6772136bf76f-0005c1c0,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,PR > PR-SGI-LGC-SEGURIDAD INDUST > PR-SGI-LGC-GENERAL > PR-SGI-BMB-INC1,PR,PR-SGI-LGC-SEGURIDAD INDUST,PR-SGI-LGC-GENERAL,PR-SGI-BMB-INC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,8
377542,2820d03f-22b4-43b5-a10b-789b042309d5-0005c2c6,Modelos genéricos,Modelos genéricos 34,Modelos genéricos 8,Modelos genéricos 8,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-SLO-SEKW7,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-SLO-SEKW7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
377568,2820d03f-22b4-43b5-a10b-789b042309d5-0005c2e0,Modelos genéricos,Modelos genéricos 35,Modelos genéricos 8,Modelos genéricos 8,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-SLO-SEKW8,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-SLO-SEKW8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
377609,2820d03f-22b4-43b5-a10b-789b042309d5-0005c309,Modelos genéricos,Modelos genéricos 36,Modelos genéricos 8,Modelos genéricos 8,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-SLO-SEKW9,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-SLO-SEKW9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
377637,2820d03f-22b4-43b5-a10b-789b042309d5-0005c325,Modelos genéricos,Modelos genéricos 37,Modelos genéricos 8,Modelos genéricos 8,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-SLO-SEKW10,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-SLO-SEKW10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
377659,2820d03f-22b4-43b5-a10b-789b042309d5-0005c33b,Modelos genéricos,Modelos genéricos 38,Modelos genéricos 8,Modelos genéricos 8,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-SLO-SEKW1,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-SLO-SEKW1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,1
377717,2820d03f-22b4-43b5-a10b-789b042309d5-0005c375,Modelos genéricos,Modelos genéricos 39,Modelos genéricos 8,Modelos genéricos 8,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-SLO-SEKW2,PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-SLO-SEKW2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,2
