estado_match,tipo_asociacion,codigo_project,descripcion_project,project_id,outline_level,outline_number,parent_task_name,parent_codigo_project,ancestor_codes_project,ancestor_names_project,project_path,element_id_revit,unique_id_revit,category,family,type,name,btz_numero_activo,btz_path_actual,parametro_match,contenedor_sugerido_element_id,contenedor_sugerido_unique_id,contenedor_sugerido_path,contenedor_sugerido_nivel,slots_libres_contenedor,requiere_split_por_slots,puntaje_contenedor,segundo_puntaje_contenedor,diferencia_puntaje,criterio_contenedor,candidatos_contenedor,ancestro_project_usado,observacion,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,btz_description_31,btz_description_32,btz_description_33,btz_description_34,btz_description_35,btz_description_36,btz_description_37,btz_description_38,btz_description_39,btz_description_40,btz_description_41,btz_description_42,btz_description_43,btz_description_44,btz_description_45,btz_description_46,btz_description_47,btz_description_48,btz_description_49,btz_description_50,btz_description_51,btz_description_52,btz_description_53,btz_description_54,btz_description_55,btz_description_56,btz_description_57,btz_description_58,btz_description_59,btz_description_60,btz_description_61,btz_description_62,btz_description_63,btz_description_64,btz_description_65,btz_description_66,btz_description_67,btz_description_68,btz_description_69,btz_description_70,btz_description_71,btz_description_72,btz_description_73,btz_description_74,btz_description_75,btz_description_76,btz_description_77,btz_description_78,btz_description_79,btz_description_80,motivo_revision
contenedor_duplicado,contenedor_por_ancestro_project,PR-AGR-TLV-3EXT,TOLVA PORTATIL 3 | Grupo: PR-TLV PRT,146,3,146,PR-AGR-LGC-REPROCESO,PR-AGR-LGC-REPROCESO,PR-AGR-LGC-REPROCESO,PR > PR-AGR-LGC-REPROCESO,PR > PR-AGR-LGC-REPROCESO > PR-AGR-TLV-3EXT,368900,c1b86e07-db16-4679-93c3-323d244a69e5-0005a104,Modelos genéricos,Modelos genéricos 22,Modelos genéricos 1,Modelos genéricos 1,,PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS > PR-AGR-SLO-14V,contenedor_scoring,368900,c1b86e07-db16-4679-93c3-323d244a69e5-0005a104,PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS > PR-AGR-SLO-14V,4,76,NO,200,200,0,ancestro_project_exacto_duplicado,368900:200:PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS > PR-AGR-SLO-14V || 369026:200:PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS > PR-AGR-SLO-15V || 371420:200:PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS,PR-AGR-LGC-REPROCESO,Ancestro Project PR-AGR-LGC-REPROCESO aparece en 3 contenedores.,PR,PR-AGR-LGC-REPROCESO,PR-AGR-LGC-SILOS,PR-AGR-SLO-14V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,PR-AGR-VNT-STB,VENTILADOR PRESURIZADOR | Grupo: PR-VNT,147,3,147,PR-AGR-LGC-REPROCESO,PR-AGR-LGC-REPROCESO,PR-AGR-LGC-REPROCESO,PR > PR-AGR-LGC-REPROCESO,PR > PR-AGR-LGC-REPROCESO > PR-AGR-VNT-STB,368900,c1b86e07-db16-4679-93c3-323d244a69e5-0005a104,Modelos genéricos,Modelos genéricos 22,Modelos genéricos 1,Modelos genéricos 1,,PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS > PR-AGR-SLO-14V,contenedor_scoring,368900,c1b86e07-db16-4679-93c3-323d244a69e5-0005a104,PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS > PR-AGR-SLO-14V,4,76,NO,200,200,0,ancestro_project_exacto_duplicado,368900:200:PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS > PR-AGR-SLO-14V || 369026:200:PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS > PR-AGR-SLO-15V || 371420:200:PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS,PR-AGR-LGC-REPROCESO,Ancestro Project PR-AGR-LGC-REPROCESO aparece en 3 contenedores.,PR,PR-AGR-LGC-REPROCESO,PR-AGR-LGC-SILOS,PR-AGR-SLO-14V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor_por_ancestro_project,PR-AGR-ZRN-CLR,ZARANDA CLASIFICADORA DE RESIDUO | Grupo: PR-ZRN CLR,148,3,148,PR-AGR-LGC-REPROCESO,PR-AGR-LGC-REPROCESO,PR-AGR-LGC-REPROCESO,PR > PR-AGR-LGC-REPROCESO,PR > PR-AGR-LGC-REPROCESO > PR-AGR-ZRN-CLR,368900,c1b86e07-db16-4679-93c3-323d244a69e5-0005a104,Modelos genéricos,Modelos genéricos 22,Modelos genéricos 1,Modelos genéricos 1,,PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS > PR-AGR-SLO-14V,contenedor_scoring,368900,c1b86e07-db16-4679-93c3-323d244a69e5-0005a104,PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS > PR-AGR-SLO-14V,4,76,NO,200,200,0,ancestro_project_exacto_duplicado,368900:200:PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS > PR-AGR-SLO-14V || 369026:200:PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS > PR-AGR-SLO-15V || 371420:200:PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS,PR-AGR-LGC-REPROCESO,Ancestro Project PR-AGR-LGC-REPROCESO aparece en 3 contenedores.,PR,PR-AGR-LGC-REPROCESO,PR-AGR-LGC-SILOS,PR-AGR-SLO-14V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor,PR-AGR-PLM-924K2,PALA MECANICA CATERPILLAR 924K Nº2 (CAT0924KVKW401288) | Grupo: PR-PLM 924K,149,2,149,PR,,,PR,PR > PR-AGR-PLM-924K2,368900,c1b86e07-db16-4679-93c3-323d244a69e5-0005a104,Modelos genéricos,Modelos genéricos 22,Modelos genéricos 1,Modelos genéricos 1,,PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS > PR-AGR-SLO-14V,contenedor_scoring,368900,c1b86e07-db16-4679-93c3-323d244a69e5-0005a104,PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS > PR-AGR-SLO-14V,4,76,NO,80,80,0,+40 contiene PR-AGR; +20 contiene PR; +20 bloques en path,368900:80:PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS > PR-AGR-SLO-14V || 369026:80:PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS > PR-AGR-SLO-15V || 371420:80:PR > PR-AGR-LGC-REPROCESO > PR-AGR-LGC-SILOS || 160414:30:PR > descascarado > descascarado,,"Scoring ambiguo: mejor=80, segundo=80, diferencia=0.",PR,PR-AGR-LGC-REPROCESO,PR-AGR-LGC-SILOS,PR-AGR-SLO-14V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor,PR-ALM-LOG-ALMACEN,LOGICO ALMACEN RICARDONE | Grupo: PR-SECTOR,150,2,150,PR,,,PR,PR > PR-ALM-LOG-ALMACEN RICARDONE,166317,e42370da-1003-4b82-9a27-4cb40db2c9bb-000289ad,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-ALM-LGC-ALMACEN RICARDONE > PR-ALM-LGC-GENERAL > PR-ALM-ATL-TYT6,contenedor_scoring,166317,e42370da-1003-4b82-9a27-4cb40db2c9bb-000289ad,PR > PR-ALM-LGC-ALMACEN RICARDONE > PR-ALM-LGC-GENERAL > PR-ALM-ATL-TYT6,4,76,NO,90,90,0,+40 contiene PR-ALM; +20 contiene PR; +30 bloques en path,166317:90:PR > PR-ALM-LGC-ALMACEN RICARDONE > PR-ALM-LGC-GENERAL > PR-ALM-ATL-TYT6 || 374490:90:PR > PR-ALM-LGC-ALMACEN RICARDONE > PR-ALM-LGC-GENERAL > PR-ALM-ATL-YAL3 || 394694:90:PR > PR-ALM-LGC-ALMACEN RICARDONE > PR-ALM-LGC-GENERAL > PR-ALM-ATL-YAL3 || 415151:50:PR > PR-EXT2-LGC-EXTRACCION 2 > PR-EXT2-LGC-TOSTER COC. DESOLVENT. I-70 > PR-EXT2-ALM-ATE2 || 160414:30:PR > descascarado > descascarado,,"Scoring ambiguo: mejor=90, segundo=90, diferencia=0.",PR,PR-ALM-LGC-ALMACEN RICARDONE,PR-ALM-LGC-GENERAL,PR-ALM-ATL-TYT6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor,PR-ALM-ATL-TYT7,AUTOELEVADOR TOYOTA Nº 7 | Grupo: PR-ALM-ATL-TYT7,152,3,152,PR-ALM-LOG-ALMACEN RICARDONE,PR-ALM-LOG-ALMACEN,PR-ALM-LOG-ALMACEN,PR > PR-ALM-LOG-ALMACEN RICARDONE,PR > PR-ALM-LOG-ALMACEN RICARDONE > PR-ALM-ATL-TYT7,166317,e42370da-1003-4b82-9a27-4cb40db2c9bb-000289ad,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-ALM-LGC-ALMACEN RICARDONE > PR-ALM-LGC-GENERAL > PR-ALM-ATL-TYT6,contenedor_scoring,166317,e42370da-1003-4b82-9a27-4cb40db2c9bb-000289ad,PR > PR-ALM-LGC-ALMACEN RICARDONE > PR-ALM-LGC-GENERAL > PR-ALM-ATL-TYT6,4,76,NO,230,230,0,+80 contiene PR-ALM-ATL; +60 equivalencia tipo ATL; +40 contiene PR-ALM; +20 contiene PR; +30 bloques en path,166317:230:PR > PR-ALM-LGC-ALMACEN RICARDONE > PR-ALM-LGC-GENERAL > PR-ALM-ATL-TYT6 || 374490:230:PR > PR-ALM-LGC-ALMACEN RICARDONE > PR-ALM-LGC-GENERAL > PR-ALM-ATL-YAL3 || 394694:230:PR > PR-ALM-LGC-ALMACEN RICARDONE > PR-ALM-LGC-GENERAL > PR-ALM-ATL-YAL3 || 415151:50:PR > PR-EXT2-LGC-EXTRACCION 2 > PR-EXT2-LGC-TOSTER COC. DESOLVENT. I-70 > PR-EXT2-ALM-ATE2 || 160414:30:PR > descascarado > descascarado,,"Scoring ambiguo: mejor=230, segundo=230, diferencia=0.",PR,PR-ALM-LGC-ALMACEN RICARDONE,PR-ALM-LGC-GENERAL,PR-ALM-ATL-TYT6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
duplicado,elemento_puntual,PR-ALM-ATL-YAL3,AUTOELEVADOR YALE Nº3 VERACITOR 55VX (GDP055VXYYSV096) | Grupo: PR-ALM-ATL-YAL3,153,3,153,PR-ALM-LOG-ALMACEN RICARDONE,PR-ALM-LOG-ALMACEN,PR-ALM-LOG-ALMACEN,PR > PR-ALM-LOG-ALMACEN RICARDONE,PR > PR-ALM-LOG-ALMACEN RICARDONE > PR-ALM-ATL-YAL3,374490,f26b48f9-0279-47cf-b5b3-6772136bf76f-0005b6da,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-ALM-LGC-ALMACEN RICARDONE > PR-ALM-LGC-GENERAL > PR-ALM-ATL-YAL3,btz_description_04,,,,,,,,,,,,,2 elementos Revit contienen el código exacto.,PR,PR-ALM-LGC-ALMACEN RICARDONE,PR-ALM-LGC-GENERAL,PR-ALM-ATL-YAL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un elemento puntual posible
duplicado,elemento_puntual,PR-ALM-ATL-YAL3,AUTOELEVADOR YALE Nº3 VERACITOR 55VX (GDP055VXYYSV096) | Grupo: PR-ALM-ATL-YAL3,153,3,153,PR-ALM-LOG-ALMACEN RICARDONE,PR-ALM-LOG-ALMACEN,PR-ALM-LOG-ALMACEN,PR > PR-ALM-LOG-ALMACEN RICARDONE,PR > PR-ALM-LOG-ALMACEN RICARDONE > PR-ALM-ATL-YAL3,394694,a76015c2-c6f4-4057-9a15-5a3acb8b5871-000605c6,Cubiertas,,Genérico - 400 mm,Genérico - 400 mm,,PR > PR-ALM-LGC-ALMACEN RICARDONE > PR-ALM-LGC-GENERAL > PR-ALM-ATL-YAL3,btz_description_04,,,,,,,,,,,,,2 elementos Revit contienen el código exacto.,PR,PR-ALM-LGC-ALMACEN RICARDONE,PR-ALM-LGC-GENERAL,PR-ALM-ATL-YAL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un elemento puntual posible
contenedor_duplicado,contenedor,PR-CCM-VNT-ST1,VENTILADOR 1 <SALA TABLERO> EXT2 | Grupo: PR-EXT2-VNT-ST1,159,4,159,PR-CCM-CCM-EXT2,PR-CCM-CCM-EXT2,PR-CCM-LGC-CCM > PR-CCM-CCM-EXT2,PR > PR-CCM-LGC-CCM > PR-CCM-CCM-EXT2,PR > PR-CCM-LGC-CCM > PR-CCM-CCM-EXT2 > PR-CCM-VNT-ST1,363103,6515bfd8-768b-49ac-a69a-af07193c05bc-00058a5f,Modelos genéricos,Modelos genéricos 18,Modelos genéricos 11,Modelos genéricos 11,,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-ASSKW1,contenedor_scoring,363103,6515bfd8-768b-49ac-a69a-af07193c05bc-00058a5f,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-ASSKW1,4,76,NO,70,70,0,+60 equivalencia tipo VNT; +20 contiene PR; +20 bloques en path; -30 otro sector (PLYMP),363103:70:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-ASSKW1 || 369831:70:PR > PR-LAB-LGC-LABORATORIO > PR-LAB-LGC-GENERAL > PR-LAB-VNT-EGCP1 || 372022:70:PR > PR-VPR1-LGC-VAPOR 1 > PR-VPR1-LGC-FILTRO PRECIPITADOR ELECTROESTATICO > PR-VPR1-VNT-VPH || 377142:70:PR > PR-TLLOC-LGC-TALLER OBRA CIVIL > PR-TLLOC-LGC-GENERAL > PR-TLLOC-VNT-AXI01 || 377236:70:PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-TORRE ENFRIAMIENTO SULZER Nº 1 > PR-EXT1-VNT-TE01 || 384037:70:PR > PR-PRP3-LGC-PREPARACION 3 > PR-PRP3-LGC-GENERAL > PR-PRP3-VNT-EFLTE || 391183:70:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-AIRSVA || 392352:70:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-AIRSVA || ... +4,,"Scoring ambiguo: mejor=70, segundo=70, diferencia=0.",PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-VNT-ASSKW1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor,PR-CCM-VNT-ST2,VENTILADOR 2 <SALA TABLERO> EXT2 | Grupo: PR-EXT2-VNT-ST2,160,4,160,PR-CCM-CCM-EXT2,PR-CCM-CCM-EXT2,PR-CCM-LGC-CCM > PR-CCM-CCM-EXT2,PR > PR-CCM-LGC-CCM > PR-CCM-CCM-EXT2,PR > PR-CCM-LGC-CCM > PR-CCM-CCM-EXT2 > PR-CCM-VNT-ST2,363103,6515bfd8-768b-49ac-a69a-af07193c05bc-00058a5f,Modelos genéricos,Modelos genéricos 18,Modelos genéricos 11,Modelos genéricos 11,,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-ASSKW1,contenedor_scoring,363103,6515bfd8-768b-49ac-a69a-af07193c05bc-00058a5f,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-ASSKW1,4,76,NO,70,70,0,+60 equivalencia tipo VNT; +20 contiene PR; +20 bloques en path; -30 otro sector (PLYMP),363103:70:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-ASSKW1 || 369831:70:PR > PR-LAB-LGC-LABORATORIO > PR-LAB-LGC-GENERAL > PR-LAB-VNT-EGCP1 || 372022:70:PR > PR-VPR1-LGC-VAPOR 1 > PR-VPR1-LGC-FILTRO PRECIPITADOR ELECTROESTATICO > PR-VPR1-VNT-VPH || 377142:70:PR > PR-TLLOC-LGC-TALLER OBRA CIVIL > PR-TLLOC-LGC-GENERAL > PR-TLLOC-VNT-AXI01 || 377236:70:PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-TORRE ENFRIAMIENTO SULZER Nº 1 > PR-EXT1-VNT-TE01 || 384037:70:PR > PR-PRP3-LGC-PREPARACION 3 > PR-PRP3-LGC-GENERAL > PR-PRP3-VNT-EFLTE || 391183:70:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-AIRSVA || 392352:70:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-AIRSVA || ... +4,,"Scoring ambiguo: mejor=70, segundo=70, diferencia=0.",PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-VNT-ASSKW1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor,PR-CCM-VNT-SCI,VENTILADOR SALA CAPACITORES INFERIOR | Grupo: PR-CCM-VNT-SCI,167,4,167,PR-CCM-CCM-PRP1,PR-CCM-CCM-PRP1,PR-CCM-LGC-CCM > PR-CCM-CCM-PRP1,PR > PR-CCM-LGC-CCM > PR-CCM-CCM-PRP1,PR > PR-CCM-LGC-CCM > PR-CCM-CCM-PRP1 > PR-CCM-VNT-SCI,363103,6515bfd8-768b-49ac-a69a-af07193c05bc-00058a5f,Modelos genéricos,Modelos genéricos 18,Modelos genéricos 11,Modelos genéricos 11,,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-ASSKW1,contenedor_scoring,363103,6515bfd8-768b-49ac-a69a-af07193c05bc-00058a5f,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-ASSKW1,4,76,NO,70,70,0,+60 equivalencia tipo VNT; +20 contiene PR; +20 bloques en path; -30 otro sector (PLYMP),363103:70:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-ASSKW1 || 369831:70:PR > PR-LAB-LGC-LABORATORIO > PR-LAB-LGC-GENERAL > PR-LAB-VNT-EGCP1 || 372022:70:PR > PR-VPR1-LGC-VAPOR 1 > PR-VPR1-LGC-FILTRO PRECIPITADOR ELECTROESTATICO > PR-VPR1-VNT-VPH || 377142:70:PR > PR-TLLOC-LGC-TALLER OBRA CIVIL > PR-TLLOC-LGC-GENERAL > PR-TLLOC-VNT-AXI01 || 377236:70:PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-TORRE ENFRIAMIENTO SULZER Nº 1 > PR-EXT1-VNT-TE01 || 384037:70:PR > PR-PRP3-LGC-PREPARACION 3 > PR-PRP3-LGC-GENERAL > PR-PRP3-VNT-EFLTE || 391183:70:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-AIRSVA || 392352:70:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-AIRSVA || ... +4,,"Scoring ambiguo: mejor=70, segundo=70, diferencia=0.",PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-VNT-ASSKW1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor,PR-CCM-VNT-TBL1,VENTILADOR AIREACION EXTERIOR TABLERO | Grupo: PR-CCM-VNT-TBL1,168,4,168,PR-CCM-CCM-PRP1,PR-CCM-CCM-PRP1,PR-CCM-LGC-CCM > PR-CCM-CCM-PRP1,PR > PR-CCM-LGC-CCM > PR-CCM-CCM-PRP1,PR > PR-CCM-LGC-CCM > PR-CCM-CCM-PRP1 > PR-CCM-VNT-TBL1,363103,6515bfd8-768b-49ac-a69a-af07193c05bc-00058a5f,Modelos genéricos,Modelos genéricos 18,Modelos genéricos 11,Modelos genéricos 11,,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-ASSKW1,contenedor_scoring,363103,6515bfd8-768b-49ac-a69a-af07193c05bc-00058a5f,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-ASSKW1,4,76,NO,70,70,0,+60 equivalencia tipo VNT; +20 contiene PR; +20 bloques en path; -30 otro sector (PLYMP),363103:70:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-ASSKW1 || 369831:70:PR > PR-LAB-LGC-LABORATORIO > PR-LAB-LGC-GENERAL > PR-LAB-VNT-EGCP1 || 372022:70:PR > PR-VPR1-LGC-VAPOR 1 > PR-VPR1-LGC-FILTRO PRECIPITADOR ELECTROESTATICO > PR-VPR1-VNT-VPH || 377142:70:PR > PR-TLLOC-LGC-TALLER OBRA CIVIL > PR-TLLOC-LGC-GENERAL > PR-TLLOC-VNT-AXI01 || 377236:70:PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-TORRE ENFRIAMIENTO SULZER Nº 1 > PR-EXT1-VNT-TE01 || 384037:70:PR > PR-PRP3-LGC-PREPARACION 3 > PR-PRP3-LGC-GENERAL > PR-PRP3-VNT-EFLTE || 391183:70:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-AIRSVA || 392352:70:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-AIRSVA || ... +4,,"Scoring ambiguo: mejor=70, segundo=70, diferencia=0.",PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-VNT-ASSKW1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
contenedor_duplicado,contenedor,PR-CCM-VNT-TEXL1,VENTILADOR EXTRACTOR TABLERO | Grupo: PR-CCM-VNT-TEXL1,169,4,169,PR-CCM-CCM-PRP1,PR-CCM-CCM-PRP1,PR-CCM-LGC-CCM > PR-CCM-CCM-PRP1,PR > PR-CCM-LGC-CCM > PR-CCM-CCM-PRP1,PR > PR-CCM-LGC-CCM > PR-CCM-CCM-PRP1 > PR-CCM-VNT-TEXL1,363103,6515bfd8-768b-49ac-a69a-af07193c05bc-00058a5f,Modelos genéricos,Modelos genéricos 18,Modelos genéricos 11,Modelos genéricos 11,,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-ASSKW1,contenedor_scoring,363103,6515bfd8-768b-49ac-a69a-af07193c05bc-00058a5f,PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-ASSKW1,4,76,NO,70,70,0,+60 equivalencia tipo VNT; +20 contiene PR; +20 bloques en path; -30 otro sector (PLYMP),363103:70:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-ASSKW1 || 369831:70:PR > PR-LAB-LGC-LABORATORIO > PR-LAB-LGC-GENERAL > PR-LAB-VNT-EGCP1 || 372022:70:PR > PR-VPR1-LGC-VAPOR 1 > PR-VPR1-LGC-FILTRO PRECIPITADOR ELECTROESTATICO > PR-VPR1-VNT-VPH || 377142:70:PR > PR-TLLOC-LGC-TALLER OBRA CIVIL > PR-TLLOC-LGC-GENERAL > PR-TLLOC-VNT-AXI01 || 377236:70:PR > PR-EXT1-LGC-EXTRACCION 1 > PR-EXT1-LGC-TORRE ENFRIAMIENTO SULZER Nº 1 > PR-EXT1-VNT-TE01 || 384037:70:PR > PR-PRP3-LGC-PREPARACION 3 > PR-PRP3-LGC-GENERAL > PR-PRP3-VNT-EFLTE || 391183:70:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-AIRSVA || 392352:70:PR > PR-PLYMP-LGC-PLAYA Y MP > PR-PLYMP-LGC-SILOS KEPLER WEB > PR-PLYMP-VNT-AIRSVA || ... +4,,"Scoring ambiguo: mejor=70, segundo=70, diferencia=0.",PR,PR-PLYMP-LGC-PLAYA Y MP,PR-PLYMP-LGC-SILOS KEPLER WEB,PR-PLYMP-VNT-ASSKW1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hay más de un contenedor candidato
