"nivel_btz","valor_btz","nombre_vista","nombre_filtro","archivo_png","estado","mensaje"
"03","CAMIONES","EXP_BTZ03_SAN_LORENZO_TE_TE_CLD_LGC_DPTOCALIDAD_TE_CLD_LGC_CALADO_CAMIONES","FILTRO_BTZ03_SAN_LORENZO_TE_TE_CLD_LGC_DPTOCALIDAD_TE_CLD_LGC_CALADO_CAMIONES","BTZ03_SAN_LORENZO_TE_TE_CLD_LGC_DPTOCALIDAD_TE_CLD_LGC_CALADO_CAMIONES.png","ok",""
"03","COCHERAS","EXP_BTZ03_SAN_LORENZO_TE_TE_ADM_LGC_EDIFICIOS_VARIOS_TE_ADM_EDF_COCHERAS","FILTRO_BTZ03_SAN_LORENZO_TE_TE_ADM_LGC_EDIFICIOS_VARIOS_TE_ADM_EDF_COCHERAS","BTZ03_SAN_LORENZO_TE_TE_ADM_LGC_EDIFICIOS_VARIOS_TE_ADM_EDF_COCHERAS.png","ok",""
"03","CARGDESCACEOSL","EXP_BTZ03_SAN_LORENZO_TE_TE_ACT_PLA_CARGDESCACEOSL_TE_ACT_PLA_CARGDESCACEOSL","FILTRO_BTZ03_SAN_LORENZO_TE_TE_ACT_PLA_CARGDESCACEOSL_TE_ACT_PLA_CARGDESCACEOSL","BTZ03_SAN_LORENZO_TE_TE_ACT_PLA_CARGDESCACEOSL_TE_ACT_PLA_CARGDESCACEOSL.png","ok",""
"03","PTO","EXP_BTZ03_SAN_LORENZO_TE_TE_EXP_LGC_EXPEDICION_TE_EXP_LGC_SECTOR_BALANZA_PTO","FILTRO_BTZ03_SAN_LORENZO_TE_TE_EXP_LGC_EXPEDICION_TE_EXP_LGC_SECTOR_BALANZA_PTO","BTZ03_SAN_LORENZO_TE_TE_EXP_LGC_EXPEDICION_TE_EXP_LGC_SECTOR_BALANZA_PTO.png","ok",""
"03","QUEBRADORES","EXP_BTZ03_SAN_LORENZO_P10_P10_PRP_LGC_PREPARACION_P10_PRP_LGC_QUEBRADORES","FILTRO_BTZ03_SAN_LORENZO_P10_P10_PRP_LGC_PREPARACION_P10_PRP_LGC_QUEBRADORES","BTZ03_SAN_LORENZO_P10_P10_PRP_LGC_PREPARACION_P10_PRP_LGC_QUEBRADORES.png","ok",""
"03","1RA","EXP_BTZ03_SAN_LORENZO_P10_P10_DSC_LGC_DESCASCARADO_P10_DSC_LGC_CONJUNTO_CCD_1RA","FILTRO_BTZ03_SAN_LORENZO_P10_P10_DSC_LGC_DESCASCARADO_P10_DSC_LGC_CONJUNTO_CCD_1RA","BTZ03_SAN_LORENZO_P10_P10_DSC_LGC_DESCASCARADO_P10_DSC_LGC_CONJUNTO_CCD_1RA.png","ok",""
"03","EXPANDIDO","EXP_BTZ03_SAN_LORENZO_P10_P10_PRP_LGC_PREPARACION_P10_PRP_LGC_EXPANDIDO","FILTRO_BTZ03_SAN_LORENZO_P10_P10_PRP_LGC_PREPARACION_P10_PRP_LGC_EXPANDIDO","BTZ03_SAN_LORENZO_P10_P10_PRP_LGC_PREPARACION_P10_PRP_LGC_EXPANDIDO.png","ok",""
"03","LAMINADORES","EXP_BTZ03_SAN_LORENZO_P10_P10_PRP_LGC_PREPARACION_P10_PRP_LGC_LAMINADORES","FILTRO_BTZ03_SAN_LORENZO_P10_P10_PRP_LGC_PREPARACION_P10_PRP_LGC_LAMINADORES","BTZ03_SAN_LORENZO_P10_P10_PRP_LGC_PREPARACION_P10_PRP_LGC_LAMINADORES.png","ok",""
"03","HEATER","EXP_BTZ03_SAN_LORENZO_P10_P10_PRP_LGC_PREPARACION_P10_PRP_LGC_BEAN_HEATER","FILTRO_BTZ03_SAN_LORENZO_P10_P10_PRP_LGC_PREPARACION_P10_PRP_LGC_BEAN_HEATER","BTZ03_SAN_LORENZO_P10_P10_PRP_LGC_PREPARACION_P10_PRP_LGC_BEAN_HEATER.png","ok",""
"03","REDLER","EXP_BTZ03_SAN_LORENZO_P10_P10_PRP_LGC_PREPARACION_P10_PRP_LGC_REDLER","FILTRO_BTZ03_SAN_LORENZO_P10_P10_PRP_LGC_PREPARACION_P10_PRP_LGC_REDLER","BTZ03_SAN_LORENZO_P10_P10_PRP_LGC_PREPARACION_P10_PRP_LGC_REDLER.png","ok",""
