element_id,unique_id,category,family,type,name,btz_path_detectado,btz_description_01,btz_description_02,btz_description_03,btz_description_04,btz_description_05,btz_description_06,btz_description_07,btz_description_08,btz_description_09,btz_description_10,btz_description_11,btz_description_12,btz_description_13,btz_description_14,btz_description_15,btz_description_16,btz_description_17,btz_description_18,btz_description_19,btz_description_20,btz_description_21,btz_description_22,btz_description_23,btz_description_24,btz_description_25,btz_description_26,btz_description_27,btz_description_28,btz_description_29,btz_description_30,btz_description_31,btz_description_32,btz_description_33,btz_description_34,btz_description_35,btz_description_36,btz_description_37,btz_description_38,btz_description_39,btz_description_40,btz_description_41,btz_description_42,btz_description_43,btz_description_44,btz_description_45,btz_description_46,btz_description_47,btz_description_48,btz_description_49,btz_description_50,btz_description_51,btz_description_52,btz_description_53,btz_description_54,btz_description_55,btz_description_56,btz_description_57,btz_description_58,btz_description_59,btz_description_60,btz_description_61,btz_description_62,btz_description_63,btz_description_64,btz_description_65,btz_description_66,btz_description_67,btz_description_68,btz_description_69,btz_description_70,btz_description_71,btz_description_72,btz_description_73,btz_description_74,btz_description_75,btz_description_76,btz_description_77,btz_description_78,btz_description_79,btz_description_80,cantidad_btz_description_con_valor,slots_libres,cantidad_codigos_project_asignados_sugeridos
243861,94c5ceaf-9c93-4a8b-ad76-b4723e012880-0003b895,Roofs,,Genérico - 400 mm,Genérico - 400 mm,TE > TE-ADM-LGC-EDIFICIOS VARIOS > TE-ADM-EDF-DPTO MEDICO,TE,TE-ADM-LGC-EDIFICIOS VARIOS,TE-ADM-EDF-DPTO MEDICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
244647,537a4952-56a2-40b2-b335-4f8c5f98eeab-0003bba7,Roofs,,Genérico - 400 mm,Genérico - 400 mm,TE > TE-ACT-PLA-CARGDESCACEOSL > TE-ACT-PLA-CARGDESCACEOSL,TE,TE-ACT-PLA-CARGDESCACEOSL,TE-ACT-PLA-CARGDESCACEOSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
246541,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003c30d,Floors,,Hormigón in situ 225 mm,Hormigón in situ 225 mm,TE > TE-EXP-LGC-EXPEDICION > TE-EXP-LGC-SECTOR BALANZA PTO,TE,TE-EXP-LGC-EXPEDICION,TE-EXP-LGC-SECTOR BALANZA PTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
247155,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003c573,Roofs,,Genérico - 400 mm,Genérico - 400 mm,TE > TE-DDV-LGC-DESC. VAGONES,TE,TE-DDV-LGC-DESC. VAGONES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,78,13
247308,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003c60c,Roofs,,Genérico - 400 mm,Genérico - 400 mm,TE > TE-DDV-LGC-DESC. VAGONES,TE,TE-DDV-LGC-DESC. VAGONES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,78,0
247346,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003c632,Roofs,,Genérico - 400 mm,Genérico - 400 mm,TE > TE-DDV-LGC-DESC. VAGONES,TE,TE-DDV-LGC-DESC. VAGONES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,78,0
247373,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003c64d,Roofs,,Genérico - 400 mm,Genérico - 400 mm,TE > TE-DDV-LGC-DESC. VAGONES,TE,TE-DDV-LGC-DESC. VAGONES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,78,0
248505,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003cab9,Walls,,Genérico - 200 mm,Genérico - 200 mm,TE > TE-EXP-LGC-EXPEDICION > TE-EXP-LGC-SECTOR BALANZA PTO,TE,TE-EXP-LGC-EXPEDICION,TE-EXP-LGC-SECTOR BALANZA PTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
249234,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003cd92,Walls,,Genérico - 200 mm,Genérico - 200 mm,TE > TE-EXP-LGC-EXPEDICION > TE-EXP-LGC-SECTOR BALANZA PTO,TE,TE-EXP-LGC-EXPEDICION,TE-EXP-LGC-SECTOR BALANZA PTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
249243,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003cd9b,Walls,,Genérico - 200 mm,Genérico - 200 mm,TE > TE-EXP-LGC-EXPEDICION > TE-EXP-LGC-SECTOR BALANZA PTO,TE,TE-EXP-LGC-EXPEDICION,TE-EXP-LGC-SECTOR BALANZA PTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
249637,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003cf25,Walls,,Genérico - 200 mm,Genérico - 200 mm,TE > TE-EXP-LGC-EXPEDICION > TE-EXP-LGC-SECTOR BALANZA PTO,TE,TE-EXP-LGC-EXPEDICION,TE-EXP-LGC-SECTOR BALANZA PTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
250078,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003d0de,Roofs,,Genérico - 400 mm,Genérico - 400 mm,TE > TE-EXP-LGC-EXPEDICION > TE-EXP-LGC-SECTOR BALANZA PTO,TE,TE-EXP-LGC-EXPEDICION,TE-EXP-LGC-SECTOR BALANZA PTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
250604,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003d2ec,Walls,,Genérico - 200 mm,Genérico - 200 mm,TE > TE-EXP-LGC-EXPEDICION > TE-EXP-LGC-SECTOR BALANZA OSL,TE,TE-EXP-LGC-EXPEDICION,TE-EXP-LGC-SECTOR BALANZA OSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
250727,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003d367,Walls,,Genérico - 200 mm,Genérico - 200 mm,TE > TE-EXP-LGC-EXPEDICION > TE-EXP-LGC-SECTOR BALANZA OSL,TE,TE-EXP-LGC-EXPEDICION,TE-EXP-LGC-SECTOR BALANZA OSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
250817,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003d3c1,Floors,,Hormigón in situ 225 mm,Hormigón in situ 225 mm,TE > TE-EXP-LGC-EXPEDICION > TE-EXP-LGC-SECTOR BALANZA OSL,TE,TE-EXP-LGC-EXPEDICION,TE-EXP-LGC-SECTOR BALANZA OSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
251677,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003d71d,Roofs,,Genérico - 400 mm,Genérico - 400 mm,TE > TE-EXP-LGC-EXPEDICION > TE-EXP-LGC-SECTOR BALANZA OSL,TE,TE-EXP-LGC-EXPEDICION,TE-EXP-LGC-SECTOR BALANZA OSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
251912,6d934a82-96dc-4146-9e66-1ddfb42e3787-0003d808,Roofs,,Genérico - 400 mm,Genérico - 400 mm,TE > TE-EXP-LGC-EXPEDICION > TE-EXP-LGC-SECTOR ACCESO OSL,TE,TE-EXP-LGC-EXPEDICION,TE-EXP-LGC-SECTOR ACCESO OSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
285419,121e7c49-6f80-4698-91bd-c7c5a38e25dd-00045aeb,Roofs,,Genérico - 400 mm,Genérico - 400 mm,TE > TE-SCD-LGC-SECTOR SECADORA > TE-SCD-FLT-FMAMAP > redler secadora > centiladores aire caliente > elevador 7 > elevador 8 > TE-SEC-SECSEKW(SECADORA),TE,TE-SCD-LGC-SECTOR SECADORA,TE-SCD-FLT-FMAMAP,,redler secadora,centiladores aire caliente,elevador 7,elevador 8,TE-SEC-SECSEKW(SECADORA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,72,35
287117,121e7c49-6f80-4698-91bd-c7c5a38e25dd-0004618d,Generic Models,Silos rio carga4,Silos rio carga,Silos rio carga,TE > TE-ACT-LGC-SECTOR ACEITE > TE-GLC-LGC-TANQUES TGR > TE-GLC-TNQ-TK TGR9,TE,TE-ACT-LGC-SECTOR ACEITE,TE-GLC-LGC-TANQUES TGR,TE-GLC-TNQ-TK TGR9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
287288,3ef3eb15-44e2-4f2f-86e5-968d98d4d492-00046238,Generic Models,silos rio4,silos rio,silos rio,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES ACEITE > TE-LCT-TNQ-TK8,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-TANQUES ACEITE,TE-LCT-TNQ-TK8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,1
308642,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004b5a2,Generic Models,Silos rio carga5,Silos rio carga,Silos rio carga,TE > TE-ACT-LGC-SECTOR ACEITE > TE-GLC-LGC-TANQUES TGR > TE-GLC-TNQ-TK TGR8,TE,TE-ACT-LGC-SECTOR ACEITE,TE-GLC-LGC-TANQUES TGR,TE-GLC-TNQ-TK TGR8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
308734,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004b5fe,Generic Models,Silos rio carga6,Silos rio carga,Silos rio carga,TE > TE-ACT-LGC-SECTOR ACEITE > TE-GLC-LGC-TANQUES TGR > TE-GLC-TNQ-TK TGR10,TE,TE-ACT-LGC-SECTOR ACEITE,TE-GLC-LGC-TANQUES TGR,TE-GLC-TNQ-TK TGR10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
314154,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004cb2a,Roofs,,Genérico - 400 mm,Genérico - 400 mm,TE > TE-DDC-LGC-DESCARGA CAMIONES > TE-DDC-PTV-PV1,TE,TE-DDC-LGC-DESCARGA CAMIONES,TE-DDC-PTV-PV1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,10
314190,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004cb4e,Roofs,,Genérico - 400 mm,Genérico - 400 mm,TE > TE-DDC-LGC-DESCARGA CAMIONES > TE-DDC-PTV-PV2,TE,TE-DDC-LGC-DESCARGA CAMIONES,TE-DDC-PTV-PV2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,10
314219,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004cb6b,Roofs,,Genérico - 400 mm,Genérico - 400 mm,TE > TE-DDC-LGC-DESCARGA CAMIONES > TE-DDC-PTV-PV3,TE,TE-DDC-LGC-DESCARGA CAMIONES,TE-DDC-PTV-PV3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,10
314239,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004cb7f,Roofs,,Genérico - 400 mm,Genérico - 400 mm,TE > TE-DDC-LGC-DESCARGA CAMIONES > TE-DDC-PTV-PV4,TE,TE-DDC-LGC-DESCARGA CAMIONES,TE-DDC-PTV-PV4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,10
314581,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004ccd5,Generic Models,silos 1,silos 567,silos 567,TE > TE-ALM-LGC-ALMACENAJE (SILOS) > TE-ALM-SLO-SILO 7,TE,TE-ALM-LGC-ALMACENAJE (SILOS),TE-ALM-SLO-SILO 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
314647,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004cd17,Generic Models,silos 3,silos 567,silos 567,TE > TE-ALM-LGC-ALMACENAJE (SILOS) > TE-ALM-SLO-SILO 5,TE,TE-ALM-LGC-ALMACENAJE (SILOS),TE-ALM-SLO-SILO 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
318340,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004db84,Generic Models,silos1,silos,silos,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES 400 > TE-BIO-TNQ-TK401,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-TANQUES 400,TE-BIO-TNQ-TK401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,2
318365,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004db9d,Generic Models,silos2,silos,silos,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES 400 > TE-BIO-TNQ-TK400,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-TANQUES 400,TE-BIO-TNQ-TK400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,1
318484,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004dc14,Generic Models,Silos 4,Silos 2,Silos 2,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES 400 > TE-FUEL-TNQ-TK404,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-TANQUES 400,TE-FUEL-TNQ-TK404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,2
318499,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004dc23,Generic Models,Silos 5,Silos 2,Silos 2,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES 400 > TE-FUEL-TNQ-TK405,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-TANQUES 400,TE-FUEL-TNQ-TK405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,2
330783,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-00050c1f,Generic Models,Tanques aceite3,Tanques aceite,Tanques aceite,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES ACEITE OSL > TE-LCT-TNQ-TK11,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-TANQUES ACEITE OSL,TE-LCT-TNQ-TK11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
346372,166708fd-8f1f-4231-bc3b-68b8d7570667-00054904,Generic Models,puert5,puert,puert,TE > TE-TDM-LGC-TORRE DE MANIPULEO > TE-TE6-LGC-TORRE EL9,TE,TE-TDM-LGC-TORRE DE MANIPULEO,TE-TE6-LGC-TORRE EL9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,28
349738,166708fd-8f1f-4231-bc3b-68b8d7570667-0005562a,Generic Models,Generic Models 1,Generic Models 1,Generic Models 1,TE > TE-TDM-LGC-TORRE DE MANIPULEO > TE-TDM-LGC-GALERIA C01/C05 > TE-TDM-CNT-C01,TE,TE-TDM-LGC-TORRE DE MANIPULEO,TE-TDM-LGC-GALERIA C01/C05,TE-TDM-CNT-C01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,3
350532,166708fd-8f1f-4231-bc3b-68b8d7570667-00055944,Generic Models,puert6,puert,puert,TE-EMB-LGC-SECTOR EMBARQUE,,TE-EMB-LGC-SECTOR EMBARQUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79,0
350956,166708fd-8f1f-4231-bc3b-68b8d7570667-00055aec,Roofs,,Genérico - 400 mm,Genérico - 400 mm,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-BOMBAS DE ACEITE > TE-ACT-SLA-SALA BMB ACEITE,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-BOMBAS DE ACEITE,TE-ACT-SLA-SALA BMB ACEITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,8
351012,166708fd-8f1f-4231-bc3b-68b8d7570667-00055b24,Roofs,,Genérico - 400 mm,Genérico - 400 mm,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-BOMBAS DE ACEITE,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-BOMBAS DE ACEITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
352276,166708fd-8f1f-4231-bc3b-68b8d7570667-00056014,Generic Models,Generic Models 3,Generic Models 3,Generic Models 3,TE > TE-EMB-LGC-SECTOR EMBARQUE > TE-EMB-LGC-DOLPHIN,TE,TE-EMB-LGC-SECTOR EMBARQUE,TE-EMB-LGC-DOLPHIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,4
354957,b711483d-ace3-4f9c-be95-628f10df186b-00056a8d,Generic Models,Generic Models 8,Generic Models 5,Generic Models 5,TE-ACT-SLA-SALA BMB BAJO BARR,,TE-ACT-SLA-SALA BMB BAJO BARR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,79,10
357674,1dd21141-8de6-4d43-b824-f67da67065de-0005752a,Roofs,,Genérico - 400 mm,Genérico - 400 mm,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-BOMBAS DE ACEITE > TE-ACT-SLA-SALA BMB OSL,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-BOMBAS DE ACEITE,TE-ACT-SLA-SALA BMB OSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
361205,79a4e34a-87ef-4472-9c35-b34f669597e2-000582f5,Roofs,,Genérico - 400 mm,Genérico - 400 mm,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-BOMBAS DE ACEITE > TE-ACT-LGC-BOMBAS LECITINA,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-BOMBAS DE ACEITE,TE-ACT-LGC-BOMBAS LECITINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,0
361370,79a4e34a-87ef-4472-9c35-b34f669597e2-0005839a,Roofs,,Genérico - 400 mm,Genérico - 400 mm,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-BOMBAS DE ACEITE > TE-BIO-SLA-SALA BMB TK400,TE,TE-ACT-LGC-SECTOR ACEITE,TE-ACT-LGC-BOMBAS DE ACEITE,TE-BIO-SLA-SALA BMB TK400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,8
363228,c5789114-c0d4-413a-baf1-dd659684e66c-00058adc,Floors,,Hormigón in situ 225 mm,Hormigón in situ 225 mm,TE > TE-ADM-LGC-EDIFICIOS VARIOS > TE-ADM-EDF-COCHERAS,TE,TE-ADM-LGC-EDIFICIOS VARIOS,TE-ADM-EDF-COCHERAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
364143,c5789114-c0d4-413a-baf1-dd659684e66c-00058e6f,Roofs,,Genérico - 400 mm,Genérico - 400 mm,TE > TE-ADM-LGC-EDIFICIOS VARIOS,TE,TE-ADM-LGC-EDIFICIOS VARIOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,78,0
364734,c5789114-c0d4-413a-baf1-dd659684e66c-000590be,Roofs,,Genérico - 400 mm,Genérico - 400 mm,TE > TE-ADM-LGC-EDIFICIOS VARIOS > TE-ADM-EDF-COMEDOR,TE,TE-ADM-LGC-EDIFICIOS VARIOS,TE-ADM-EDF-COMEDOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
364898,c5789114-c0d4-413a-baf1-dd659684e66c-00059162,Roofs,,Genérico - 400 mm,Genérico - 400 mm,TE > TE-ADM-LGC-EDIFICIOS VARIOS > TE-TLL-LGC-OBRADOR MECANICO,TE,TE-ADM-LGC-EDIFICIOS VARIOS,TE-TLL-LGC-OBRADOR MECANICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
370890,c0e94eee-2efb-4074-b595-adbb9aa5b956-0005a8ca,Generic Models,Generic Models 10,Generic Models 10,Generic Models 10,TE > TE-EMB-LGC-SECTOR EMBARQUE > TE-EMB-LGC-PESCANTES > TE-EMB-PSC-P1,TE,TE-EMB-LGC-SECTOR EMBARQUE,TE-EMB-LGC-PESCANTES,TE-EMB-PSC-P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,7
372532,c0e94eee-2efb-4074-b595-adbb9aa5b956-0005af34,Generic Models,Generic Models 11,Generic Models 10,Generic Models 10,TE > TE-EMB-LGC-SECTOR EMBARQUE > TE-EMB-LGC-PESCANTES > TE-EMB-PSC-P2,TE,TE-EMB-LGC-SECTOR EMBARQUE,TE-EMB-LGC-PESCANTES,TE-EMB-PSC-P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,2
372571,c0e94eee-2efb-4074-b595-adbb9aa5b956-0005af5b,Generic Models,Generic Models 12,Generic Models 10,Generic Models 10,TE > TE-EMB-LGC-SECTOR EMBARQUE > TE-EMB-LGC-PESCANTES > TE-EMB-PSC-P3,TE,TE-EMB-LGC-SECTOR EMBARQUE,TE-EMB-LGC-PESCANTES,TE-EMB-PSC-P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,2
373139,c0e94eee-2efb-4074-b595-adbb9aa5b956-0005b193,Generic Models,Generic Models 13,Generic Models 13,Generic Models 13,TE > TE-EMB-LGC-SECTOR EMBARQUE > TE-EMB-LGC-CINTAS EMBARQUE,TE,TE-EMB-LGC-SECTOR EMBARQUE,TE-EMB-LGC-CINTAS EMBARQUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
373369,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b279,Generic Models,puert7,puert,puert,TE > TE-TDM-LGC-TORRE DE MANIPULEO > TE-TE6-LGC-TORRE EL6,TE,TE-TDM-LGC-TORRE DE MANIPULEO,TE-TE6-LGC-TORRE EL6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,0
374208,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b5c0,Generic Models,Generic Models 14,Generic Models 1,Generic Models 1,TE > TE-TDM-LGC-TORRE DE MANIPULEO > TE-TDM-LGC-GALERIA C01/C05 > TE-TDM-CNT-C05,TE,TE-TDM-LGC-TORRE DE MANIPULEO,TE-TDM-LGC-GALERIA C01/C05,TE-TDM-CNT-C05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,6
374459,1dd9711a-59af-4c3f-8b41-17903a787e86-0005b6bb,Generic Models,puert8,puert,puert,TE > TE-TDM-LGC-TORRE DE MANIPULEO > TE-TDM-LGC-ELEVADORES,TE,TE-TDM-LGC-TORRE DE MANIPULEO,TE-TDM-LGC-ELEVADORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77,21
