codigo_project,descripcion_project,element_id_contenedor,unique_id_contenedor,btz_path_contenedor,tipo_asociacion,ancestro_project_usado,estado_asociacion,escrito_en_btz_description,btz_description_slot_usado,motivo
TE-ACT-VLV-TFPD6-11199,VALVULA PRESION/VACÍO PEFOW TD6 Nº DE SERIE 11199 (TK403) | Grupo: TE-VALVULA PEFOW TD6 PULG,171963,e873c32e-5e0c-4f36-b2a7-48d4917bce06-00029fbb,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES 400 > TE-FUEL-TNQ-TK403,contenedor_por_ancestro_project,TE-FUEL-TNQ-TK403,asociado_a_contenedor,SI,btz_description_07,escrito_slot_05_80
TE-ACT-VLV-TFPD6-12867,VALVULA PRESION/VACÍO PEFOW TD6 Nº DE SERIE 12567 (TK403) | Grupo: TE-VALVULA PEFOW TD6 PULG,171963,e873c32e-5e0c-4f36-b2a7-48d4917bce06-00029fbb,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES 400 > TE-FUEL-TNQ-TK403,contenedor_por_ancestro_project,TE-FUEL-TNQ-TK403,asociado_a_contenedor,SI,btz_description_08,escrito_slot_05_80
TE-ACT-VLV-TFPD6-12871,VALVULA PRESION/VACÍO PEFOW TD6 Nº DE SERIE 12571 (TK400) | Grupo: TE-VALVULA PEFOW TD6 PULG,318484,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004dc14,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES 400 > TE-FUEL-TNQ-TK404,contenedor_por_ancestro_project,TE-FUEL-TNQ-TK404,asociado_a_contenedor,SI,btz_description_05,escrito_slot_05_80
TE-ACT-VLV-TFPD6-12872,VALVULA PRESION/VACÍO PEFOW TD6 Nº DE SERIE 12572 (TK404) | Grupo: TE-VALVULA PEFOW TD6 PULG,318484,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004dc14,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES 400 > TE-FUEL-TNQ-TK404,contenedor_por_ancestro_project,TE-FUEL-TNQ-TK404,asociado_a_contenedor,SI,btz_description_06,escrito_slot_05_80
TE-ACT-VLV-TFPD6-12868,VALVULA PRESION/VACÍO PEFOW TD6 Nº DE SERIE 12568 (TK405) | Grupo: TE-VALVULA PEFOW TD6 PULG,318499,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004dc23,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES 400 > TE-FUEL-TNQ-TK405,contenedor_por_ancestro_project,TE-FUEL-TNQ-TK405,asociado_a_contenedor,SI,btz_description_05,escrito_slot_05_80
TE-ACT-VLV-TFPD6-12869,VALVULA PRESION/VACÍO PEFOW TD6 Nº DE SERIE 12569 (TK405) | Grupo: TE-VALVULA PEFOW TD6 PULG,318499,dc2f52e8-69c4-45c8-a7dd-658a902d58d3-0004dc23,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-TANQUES 400 > TE-FUEL-TNQ-TK405,contenedor_por_ancestro_project,TE-FUEL-TNQ-TK405,asociado_a_contenedor,SI,btz_description_06,escrito_slot_05_80
TE-ACT-LGC-BOMBAS,CONJUNTO DE BOMBAS DE LECITINA EN TERMINAL | Grupo: TE-CONJ BMB LCT,350956,166708fd-8f1f-4231-bc3b-68b8d7570667-00055aec,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-BOMBAS DE ACEITE > TE-ACT-SLA-SALA BMB ACEITE,contenedor_por_match_puntual_multi,TE-ACT-LGC-BOMBAS,asociado_a_contenedor,SI,btz_description_05,escrito_slot_05_80
TE-LCT-BMB-BO101,BOMBA BO101 DESCARGA/CARGA CAMIONES DE LECITINA (LADO SUR TK3) | Grupo: TE-BOMBA BO101,351012,166708fd-8f1f-4231-bc3b-68b8d7570667-00055b24,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-BOMBAS DE ACEITE > TE-ACT-SLA-SALA BMB ACEITE,contenedor_por_ancestro_forzado,TE-ACT-LGC-BOMBAS,confirmado_force_ancestor_container,SI,btz_description_05,escrito_slot_05_80
TE-LCT-BMB-BO102,BOMBA BO102 RECIRCULACION DE LECITINA TK2  (LADO SUR TK3) | Grupo: TE-BOMBA BO102,357674,1dd21141-8de6-4d43-b824-f67da67065de-0005752a,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-BOMBAS DE ACEITE > TE-ACT-SLA-SALA BMB ACEITE,contenedor_por_ancestro_forzado,TE-ACT-LGC-BOMBAS,confirmado_force_ancestor_container,SI,btz_description_05,escrito_slot_05_80
TE-LCT-BMB-BO103,BOMBA BO103 CARGA DE CAMIONES LECITINA Y RECIRCULACION TK8 (LADO OESTE) | Grupo: TE-BOMBA BO103,361205,79a4e34a-87ef-4472-9c35-b34f669597e2-000582f5,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-BOMBAS DE ACEITE > TE-ACT-SLA-SALA BMB ACEITE,contenedor_por_ancestro_forzado,TE-ACT-LGC-BOMBAS,confirmado_force_ancestor_container,SI,btz_description_05,escrito_slot_05_80
TE-LCT-BMB-BO104,BOMBA BO104 CARGA DE CAMIONES LECITINA Y RECIRCULACION TK8 (LADO OESTE) | Grupo: TE-BOMBA BO104,361370,79a4e34a-87ef-4472-9c35-b34f669597e2-0005839a,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-BOMBAS DE ACEITE > TE-ACT-SLA-SALA BMB ACEITE,contenedor_por_ancestro_forzado,TE-ACT-LGC-BOMBAS,confirmado_force_ancestor_container,SI,btz_description_10,escrito_slot_05_80
TE-LCT-BMB-BO105,BOMBA BO105 RECIRCULACION DE LECITINA TK8 (LADO OESTE) | Grupo: TE-BOMBA BO105,350956,166708fd-8f1f-4231-bc3b-68b8d7570667-00055aec,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-BOMBAS DE ACEITE > TE-ACT-SLA-SALA BMB ACEITE,contenedor_por_ancestro_forzado,TE-ACT-LGC-BOMBAS,confirmado_force_ancestor_container,SI,btz_description_06,escrito_slot_05_80
TE-LCT-BMB-BO107,BOMBA BO107 EMBARQUE LECITINA AUXILIAR (CORREAS) LADO SUR TK3 | Grupo: TE-BOMBA BO107,351012,166708fd-8f1f-4231-bc3b-68b8d7570667-00055b24,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-BOMBAS DE ACEITE > TE-ACT-SLA-SALA BMB ACEITE,contenedor_por_ancestro_forzado,TE-ACT-LGC-BOMBAS,confirmado_force_ancestor_container,SI,btz_description_06,escrito_slot_05_80
TE-LCT-BMB-BO113,BOMBA BO113 RECIRCULACION DE AGUA CALIENTE TANQUES LECITINA (LADO OESTE TK8) | Grupo: TE-BOMBA BO113,357674,1dd21141-8de6-4d43-b824-f67da67065de-0005752a,TE > TE-ACT-LGC-SECTOR ACEITE > TE-ACT-LGC-BOMBAS DE ACEITE > TE-ACT-SLA-SALA BMB ACEITE,contenedor_por_ancestro_forzado,TE-ACT-LGC-BOMBAS,confirmado_force_ancestor_container,SI,btz_description_06,escrito_slot_05_80
TE-ACT-SLA-SALA,SALA DE BOMBAS DE ACEITE | Grupo: TE-SALA BM ACEITE,350956,166708fd-8f1f-4231-bc3b-68b8d7570667-00055aec,TE-ACT-SLA-SALA BMB BAJO BARR,contenedor_por_match_puntual_multi,TE-ACT-SLA-SALA,asociado_a_contenedor,SI,btz_description_07,escrito_slot_05_80
